timestamp,g107_no2,g107_03,g107_pm25,g125_no2,g125_o3,g125_pm25,g131_no2,g131_o3,g131_pm25,timestamp_text,anfangszeit
2023-03-16T16:00:00+00:00,30.2,57.3,2.7,53.0,31.9,3.1,27.5,48.5,2.7,2023-03-16T17:00:00+0100,16.03.2023 17:00:00
2023-03-13T11:30:00+00:00,45.5,22.9,1.8,49.5,34.3,1.9,60.4,35.3,1.9,2023-03-13T12:30:00+0100,13.03.2023 12:30:00
2023-03-17T04:30:00+00:00,22.0,43.9,5.9,20.5,29.1,6.1,22.4,30.9,5.8,2023-03-17T05:30:00+0100,17.03.2023 05:30:00
2023-03-17T07:30:00+00:00,68.3,56.5,8.5,78.0,42.7,8.6,95.2,45.7,8.4,2023-03-17T08:30:00+0100,17.03.2023 08:30:00
2023-03-17T15:30:00+00:00,10.7,79.8,2.4,6.1,77.0,2.4,49.3,58.1,2.6,2023-03-17T16:30:00+0100,17.03.2023 16:30:00
2023-03-18T05:30:00+00:00,18.9,23.7,7.0,20.5,6.8,7.3,18.9,8.8,7.0,2023-03-18T06:30:00+0100,18.03.2023 06:30:00
2023-03-18T11:00:00+00:00,0.6,88.4,3.2,1.7,79.4,3.2,14.7,72.2,3.2,2023-03-18T12:00:00+0100,18.03.2023 12:00:00
2023-03-18T14:00:00+00:00,9.2,96.2,2.0,8.4,89.2,2.0,10.5,82.4,2.0,2023-03-18T15:00:00+0100,18.03.2023 15:00:00
2023-03-19T00:00:00+00:00,9.0,51.9,6.1,4.4,41.9,6.2,1.5,43.7,5.9,2023-03-19T01:00:00+0100,19.03.2023 01:00:00
2023-03-19T16:00:00+00:00,2.9,87.6,2.1,3.8,74.0,2.2,10.7,56.7,2.2,2023-03-19T17:00:00+0100,19.03.2023 17:00:00
2023-03-19T07:30:00+00:00,35.0,21.3,6.8,32.9,10.4,7.0,35.2,11.8,6.5,2023-03-19T08:30:00+0100,19.03.2023 08:30:00
2023-03-21T06:00:00+00:00,49.5,39.7,6.2,60.8,24.3,6.4,66.2,28.9,6.0,2023-03-21T07:00:00+0100,21.03.2023 07:00:00
2023-04-02T01:30:00+00:00,1.9,49.1,0.7,0.2,35.7,0.7,9.9,29.9,0.9,2023-04-02T03:30:00+0200,02.04.2023 03:30:00
2023-04-02T03:30:00+00:00,4.2,39.9,0.7,2.9,29.9,0.7,5.2,36.3,0.8,2023-04-02T05:30:00+0200,02.04.2023 05:30:00
2023-03-26T06:30:00+00:00,26.4,41.7,3.4,23.3,29.9,3.6,29.6,26.3,3.5,2023-03-26T08:30:00+0200,26.03.2023 08:30:00
2023-03-29T21:00:00+00:00,22.0,41.1,5.9,26.8,22.7,5.9,25.1,27.1,5.9,2023-03-29T23:00:00+0200,29.03.2023 23:00:00
2023-03-30T00:00:00+00:00,0.2,61.2,6.4,0.6,51.1,6.4,0.6,49.7,6.2,2023-03-30T02:00:00+0200,30.03.2023 02:00:00
2023-03-30T23:00:00+00:00,1.7,68.6,5.7,0.6,59.3,6.2,2.9,61.4,5.9,2023-03-31T01:00:00+0200,31.03.2023 01:00:00
2023-03-30T10:00:00+00:00,44.0,31.5,5.5,42.3,31.1,5.8,60.2,34.5,5.9,2023-03-30T12:00:00+0200,30.03.2023 12:00:00
2023-03-31T12:30:00+00:00,47.0,63.0,1.4,34.6,56.5,1.5,54.3,56.7,1.7,2023-03-31T14:30:00+0200,31.03.2023 14:30:00
2023-03-31T19:00:00+00:00,11.9,79.2,1.2,1.9,85.0,1.3,4.8,79.8,1.1,2023-03-31T21:00:00+0200,31.03.2023 21:00:00
2023-04-02T12:00:00+00:00,6.5,60.0,0.4,3.6,47.7,0.4,8.0,41.9,0.4,2023-04-02T14:00:00+0200,02.04.2023 14:00:00
2023-03-25T07:00:00+00:00,10.7,56.5,1.6,6.3,55.5,1.5,9.6,52.1,1.4,2023-03-25T08:00:00+0100,25.03.2023 08:00:00
2023-03-26T00:00:00+00:00,6.9,59.5,2.5,5.9,52.3,2.4,11.9,48.7,2.5,2023-03-26T01:00:00+0100,26.03.2023 01:00:00
2022-06-23T17:00:00+00:00,22.0,76.6,5.6,26.4,68.6,5.3,41.5,53.5,6.0,2022-06-23T19:00:00+0200,23.06.2022 19:00:00
2022-06-23T18:00:00+00:00,34.6,102.7,3.4,41.5,77.6,3.3,44.4,83.6,3.2,2022-06-23T20:00:00+0200,23.06.2022 20:00:00
2022-06-24T01:00:00+00:00,10.5,39.7,3.7,1.7,29.5,3.5,3.1,26.5,3.6,2022-06-24T03:00:00+0200,24.06.2022 03:00:00
2022-06-24T21:00:00+00:00,13.0,29.7,4.4,13.0,12.6,4.0,19.9,12.2,3.0,2022-06-24T23:00:00+0200,24.06.2022 23:00:00
2022-06-24T22:30:00+00:00,2.9,28.7,2.6,2.1,11.0,3.0,6.7,9.8,3.7,2022-06-25T00:30:00+0200,25.06.2022 00:30:00
2022-06-25T09:00:00+00:00,4.6,57.3,3.2,2.5,37.3,3.1,3.4,41.9,2.8,2022-06-25T11:00:00+0200,25.06.2022 11:00:00
2022-06-26T17:00:00+00:00,10.9,92.0,5.1,7.3,81.2,4.4,16.4,77.4,2.9,2022-06-26T19:00:00+0200,26.06.2022 19:00:00
2022-06-26T10:00:00+00:00,3.4,63.6,3.8,1.3,48.1,5.7,5.7,53.5,3.6,2022-06-26T12:00:00+0200,26.06.2022 12:00:00
2022-06-27T05:30:00+00:00,20.7,18.0,2.6,9.6,11.8,2.7,19.1,11.4,2.5,2022-06-27T07:30:00+0200,27.06.2022 07:30:00
2022-06-27T08:00:00+00:00,10.5,50.9,1.1,2.3,49.1,1.1,5.7,51.9,1.0,2022-06-27T10:00:00+0200,27.06.2022 10:00:00
2022-06-27T06:30:00+00:00,15.3,24.1,2.8,6.7,18.8,2.7,14.2,20.5,2.2,2022-06-27T08:30:00+0200,27.06.2022 08:30:00
2022-06-28T12:30:00+00:00,5.4,73.2,2.7,6.5,58.9,2.8,11.7,54.7,2.4,2022-06-28T14:30:00+0200,28.06.2022 14:30:00
2022-06-28T21:00:00+00:00,8.2,46.3,4.3,8.2,36.1,4.7,11.1,37.7,4.0,2022-06-28T23:00:00+0200,28.06.2022 23:00:00
2022-06-28T14:00:00+00:00,6.1,77.8,2.4,9.8,59.1,2.5,21.0,51.1,2.2,2022-06-28T16:00:00+0200,28.06.2022 16:00:00
2022-06-29T06:00:00+00:00,15.5,27.1,5.8,15.5,19.0,6.5,26.2,17.0,5.7,2022-06-29T08:00:00+0200,29.06.2022 08:00:00
2022-06-29T19:30:00+00:00,10.7,79.4,3.4,24.3,55.1,6.1,22.4,54.7,3.8,2022-06-29T21:30:00+0200,29.06.2022 21:30:00
2022-06-30T04:30:00+00:00,21.2,40.1,5.8,14.9,28.9,6.1,25.1,22.3,5.4,2022-06-30T06:30:00+0200,30.06.2022 06:30:00
2022-07-01T15:30:00+00:00,10.3,65.4,0.6,6.7,65.4,1.1,11.5,60.2,0.5,2022-07-01T17:30:00+0200,01.07.2022 17:30:00
2022-07-01T18:00:00+00:00,7.6,67.4,1.2,18.2,55.3,1.3,28.5,48.9,0.9,2022-07-01T20:00:00+0200,01.07.2022 20:00:00
2022-07-02T01:00:00+00:00,12.8,24.9,1.8,8.2,13.0,1.9,13.6,10.2,1.6,2022-07-02T03:00:00+0200,02.07.2022 03:00:00
2022-07-12T02:00:00+00:00,12.4,42.9,5.0,6.3,31.5,5.1,6.9,30.1,4.3,2022-07-12T04:00:00+0200,12.07.2022 04:00:00
2022-07-12T04:00:00+00:00,11.3,34.5,5.0,6.1,29.7,5.4,6.7,24.7,4.8,2022-07-12T06:00:00+0200,12.07.2022 06:00:00
2022-07-12T07:30:00+00:00,11.7,56.1,4.0,3.3,50.5,4.1,8.6,41.1,3.8,2022-07-12T09:30:00+0200,12.07.2022 09:30:00
2022-07-12T11:30:00+00:00,6.1,94.4,3.1,3.4,91.0,3.3,11.1,83.0,3.0,2022-07-12T13:30:00+0200,12.07.2022 13:30:00
2022-07-12T23:30:00+00:00,16.3,51.1,2.6,8.0,47.9,2.7,9.9,47.5,2.3,2022-07-13T01:30:00+0200,13.07.2022 01:30:00
2022-07-13T03:30:00+00:00,10.9,43.7,2.8,1.0,33.9,3.0,2.9,34.3,2.5,2022-07-13T05:30:00+0200,13.07.2022 05:30:00
2022-07-13T06:30:00+00:00,49.1,26.7,7.1,40.7,25.3,7.3,56.6,36.1,6.9,2022-07-13T08:30:00+0200,13.07.2022 08:30:00
2022-07-13T08:00:00+00:00,15.7,64.0,2.3,6.9,63.0,2.3,14.9,53.5,2.5,2022-07-13T10:00:00+0200,13.07.2022 10:00:00
2022-07-10T22:30:00+00:00,20.7,46.1,1.7,13.0,40.9,1.9,20.7,33.1,1.5,2022-07-11T00:30:00+0200,11.07.2022 00:30:00
2022-07-13T13:00:00+00:00,15.5,97.4,0.8,7.5,98.4,0.9,12.6,86.4,0.9,2022-07-13T15:00:00+0200,13.07.2022 15:00:00
2022-07-14T11:30:00+00:00,6.9,116.1,1.7,8.6,114.5,1.8,5.9,112.3,1.6,2022-07-14T13:30:00+0200,14.07.2022 13:30:00
2022-07-14T12:30:00+00:00,8.8,119.5,1.8,16.1,113.3,1.8,11.5,111.5,1.9,2022-07-14T14:30:00+0200,14.07.2022 14:30:00
2022-07-14T19:00:00+00:00,15.3,85.0,3.0,20.3,76.4,4.2,24.9,76.8,3.0,2022-07-14T21:00:00+0200,14.07.2022 21:00:00
2022-07-15T01:30:00+00:00,5.2,90.0,4.5,1.3,90.0,4.9,0.4,88.4,4.3,2022-07-15T03:30:00+0200,15.07.2022 03:30:00
2022-07-15T02:00:00+00:00,3.8,87.4,4.4,0.6,82.6,4.7,0.6,86.0,4.2,2022-07-15T04:00:00+0200,15.07.2022 04:00:00
2022-07-15T03:00:00+00:00,6.3,79.0,4.4,1.0,71.6,4.6,1.9,76.0,4.2,2022-07-15T05:00:00+0200,15.07.2022 05:00:00
2022-07-16T00:00:00+00:00,11.7,63.6,4.7,6.7,53.3,5.1,8.2,52.3,4.3,2022-07-16T02:00:00+0200,16.07.2022 02:00:00
2022-07-19T06:30:00+00:00,47.4,26.5,6.1,39.4,32.9,6.4,66.9,50.1,8.3,2022-07-19T08:30:00+0200,19.07.2022 08:30:00
2022-07-19T13:00:00+00:00,4.4,135.3,4.1,10.5,135.9,4.3,7.6,127.3,3.6,2022-07-19T15:00:00+0200,19.07.2022 15:00:00
2022-07-20T04:00:00+00:00,19.1,59.3,6.6,13.8,51.9,6.8,13.4,52.5,5.9,2022-07-20T06:00:00+0200,20.07.2022 06:00:00
2022-07-20T06:00:00+00:00,48.2,22.9,7.2,43.8,24.1,7.6,53.0,30.9,7.2,2022-07-20T08:00:00+0200,20.07.2022 08:00:00
2022-07-21T01:30:00+00:00,0.2,42.5,19.3,0.4,28.5,19.8,1.1,24.7,18.0,2022-07-21T03:30:00+0200,21.07.2022 03:30:00
2022-07-20T13:30:00+00:00,4.0,101.1,19.2,2.7,100.9,20.1,10.3,86.0,17.7,2022-07-20T15:30:00+0200,20.07.2022 15:30:00
2022-07-20T21:00:00+00:00,3.8,61.6,16.1,3.4,67.4,16.6,6.1,65.0,15.1,2022-07-20T23:00:00+0200,20.07.2022 23:00:00
2022-07-21T11:00:00+00:00,1.7,73.8,5.3,1.5,66.8,5.5,3.8,63.8,5.0,2022-07-21T13:00:00+0200,21.07.2022 13:00:00
2022-07-21T20:30:00+00:00,22.9,47.9,6.4,24.5,41.7,7.2,26.0,34.9,6.2,2022-07-21T22:30:00+0200,21.07.2022 22:30:00
2022-07-21T23:30:00+00:00,13.4,45.5,6.6,4.2,37.9,7.4,10.9,29.5,6.2,2022-07-22T01:30:00+0200,22.07.2022 01:30:00
2022-07-22T05:30:00+00:00,13.4,31.1,8.8,10.7,24.5,9.3,14.2,16.2,8.6,2022-07-22T07:30:00+0200,22.07.2022 07:30:00
2022-07-22T16:00:00+00:00,16.4,115.3,10.2,11.1,124.1,10.1,26.6,103.7,8.1,2022-07-22T18:00:00+0200,22.07.2022 18:00:00
2022-07-22T11:00:00+00:00,4.0,108.5,10.2,1.7,111.5,10.6,6.7,102.9,9.9,2022-07-22T13:00:00+0200,22.07.2022 13:00:00
2022-07-22T14:00:00+00:00,11.3,125.7,8.1,13.0,123.1,8.5,10.7,114.5,7.2,2022-07-22T16:00:00+0200,22.07.2022 16:00:00
2022-07-22T13:30:00+00:00,5.2,127.3,9.3,4.8,129.5,8.4,16.4,106.7,7.3,2022-07-22T15:30:00+0200,22.07.2022 15:30:00
2022-07-22T14:30:00+00:00,18.0,116.3,9.0,13.8,123.1,8.9,18.7,107.5,7.2,2022-07-22T16:30:00+0200,22.07.2022 16:30:00
2022-07-23T07:30:00+00:00,4.6,52.3,14.7,0.6,44.7,14.9,6.5,42.7,13.7,2022-07-23T09:30:00+0200,23.07.2022 09:30:00
2022-07-23T10:30:00+00:00,2.9,76.0,13.1,1.7,67.0,13.0,4.4,59.5,11.9,2022-07-23T12:30:00+0200,23.07.2022 12:30:00
2022-08-02T08:00:00+00:00,23.9,28.5,5.5,5.9,32.5,5.8,11.7,19.9,5.1,2022-08-02T10:00:00+0200,02.08.2022 10:00:00
2022-08-02T11:00:00+00:00,2.3,72.4,3.2,1.7,66.8,3.2,7.3,62.0,3.0,2022-08-02T13:00:00+0200,02.08.2022 13:00:00
2022-08-02T20:00:00+00:00,33.1,43.9,2.7,29.6,35.7,3.0,34.2,34.3,3.3,2022-08-02T22:00:00+0200,02.08.2022 22:00:00
2022-08-02T17:30:00+00:00,12.8,75.2,1.3,16.3,67.6,2.0,35.8,57.1,1.6,2022-08-02T19:30:00+0200,02.08.2022 19:30:00
2022-08-03T03:30:00+00:00,17.0,29.5,2.6,8.8,22.3,2.8,10.7,19.2,2.4,2022-08-03T05:30:00+0200,03.08.2022 05:30:00
2022-08-03T01:30:00+00:00,8.2,50.3,2.3,0.2,43.3,2.4,3.8,39.7,2.1,2022-08-03T03:30:00+0200,03.08.2022 03:30:00
2022-07-28T15:00:00+00:00,16.1,103.5,3.3,12.4,101.7,3.5,21.0,94.6,2.9,2022-07-28T17:00:00+0200,28.07.2022 17:00:00
2022-07-28T15:30:00+00:00,12.8,114.3,3.4,14.5,102.1,3.6,24.3,99.2,3.1,2022-07-28T17:30:00+0200,28.07.2022 17:30:00
2022-07-28T17:30:00+00:00,18.5,83.8,3.9,14.3,85.6,4.1,19.5,89.2,3.6,2022-07-28T19:30:00+0200,28.07.2022 19:30:00
2022-07-28T20:00:00+00:00,26.2,75.0,5.1,22.8,68.2,6.4,23.3,69.2,5.4,2022-07-28T22:00:00+0200,28.07.2022 22:00:00
2022-07-28T21:00:00+00:00,11.1,76.0,4.4,6.7,72.8,4.8,8.0,69.0,4.0,2022-07-28T23:00:00+0200,28.07.2022 23:00:00
2022-07-26T07:30:00+00:00,3.4,48.5,2.3,0.4,36.5,2.4,2.5,33.9,2.3,2022-07-26T09:30:00+0200,26.07.2022 09:30:00
2022-07-26T09:00:00+00:00,0.0,64.4,2.2,0.0,48.9,2.2,0.0,48.9,2.0,2022-07-26T11:00:00+0200,26.07.2022 11:00:00
2022-07-26T12:00:00+00:00,6.3,70.8,1.3,1.9,67.6,1.3,2.5,66.6,1.3,2022-07-26T14:00:00+0200,26.07.2022 14:00:00
2022-07-26T13:30:00+00:00,10.3,74.4,3.6,6.3,67.8,2.1,8.8,63.0,1.6,2022-07-26T15:30:00+0200,26.07.2022 15:30:00
2022-07-27T13:30:00+00:00,9.9,92.6,2.2,7.5,87.8,2.2,15.5,82.4,2.1,2022-07-27T15:30:00+0200,27.07.2022 15:30:00
2022-07-27T09:30:00+00:00,4.0,72.2,2.7,1.5,60.0,2.6,8.8,58.5,2.4,2022-07-27T11:30:00+0200,27.07.2022 11:30:00
2022-07-27T14:00:00+00:00,6.1,98.2,2.2,5.0,92.8,2.3,12.2,79.0,1.9,2022-07-27T16:00:00+0200,27.07.2022 16:00:00
2022-07-27T20:00:00+00:00,19.5,82.6,3.3,12.4,79.8,2.8,19.3,69.6,2.5,2022-07-27T22:00:00+0200,27.07.2022 22:00:00
2022-07-27T20:30:00+00:00,20.3,72.0,2.8,14.2,70.4,2.8,20.3,60.0,2.5,2022-07-27T22:30:00+0200,27.07.2022 22:30:00
2022-07-29T21:00:00+00:00,25.6,69.4,4.6,28.7,50.3,4.2,32.5,46.7,3.7,2022-07-29T23:00:00+0200,29.07.2022 23:00:00
2022-07-29T19:00:00+00:00,5.4,87.4,2.5,12.8,69.0,4.2,30.4,50.7,3.1,2022-07-29T21:00:00+0200,29.07.2022 21:00:00
2022-07-29T02:30:00+00:00,21.2,58.1,6.1,21.4,38.7,6.3,16.6,40.1,5.3,2022-07-29T04:30:00+0200,29.07.2022 04:30:00
2022-07-25T21:00:00+00:00,5.7,80.8,5.6,2.9,78.8,5.9,2.9,84.0,4.9,2022-07-25T23:00:00+0200,25.07.2022 23:00:00
2022-07-25T20:30:00+00:00,7.8,78.8,6.4,5.4,74.8,6.7,3.1,84.6,5.8,2022-07-25T22:30:00+0200,25.07.2022 22:30:00
2022-07-31T11:30:00+00:00,3.1,105.1,2.2,2.1,102.5,2.4,4.0,96.8,2.2,2022-07-31T13:30:00+0200,31.07.2022 13:30:00
2022-07-31T12:30:00+00:00,5.7,103.5,2.4,6.5,100.3,3.4,5.4,97.2,3.0,2022-07-31T14:30:00+0200,31.07.2022 14:30:00
2022-07-31T15:30:00+00:00,13.6,96.8,3.3,5.0,100.3,3.1,11.3,91.6,2.1,2022-07-31T17:30:00+0200,31.07.2022 17:30:00
2022-07-31T16:00:00+00:00,13.6,95.2,3.6,9.9,97.2,3.1,12.0,93.8,2.1,2022-07-31T18:00:00+0200,31.07.2022 18:00:00
2022-07-31T19:00:00+00:00,19.5,73.0,3.2,23.1,58.7,3.2,34.2,48.3,3.5,2022-07-31T21:00:00+0200,31.07.2022 21:00:00
2022-07-31T05:00:00+00:00,6.1,58.7,3.6,1.1,48.7,3.9,5.2,42.5,3.4,2022-07-31T07:00:00+0200,31.07.2022 07:00:00
2022-08-01T06:00:00+00:00,20.1,36.3,5.2,7.8,33.9,5.3,17.0,25.1,4.7,2022-08-01T08:00:00+0200,01.08.2022 08:00:00
2022-08-01T01:30:00+00:00,10.3,55.3,2.7,4.0,47.1,3.5,9.6,36.5,2.7,2022-08-01T03:30:00+0200,01.08.2022 03:30:00
2022-08-01T04:00:00+00:00,10.3,41.9,3.1,1.0,35.9,3.4,8.0,28.9,3.3,2022-08-01T06:00:00+0200,01.08.2022 06:00:00
2022-08-01T11:30:00+00:00,3.4,67.2,2.3,2.5,60.0,2.4,2.7,57.1,2.3,2022-08-01T13:30:00+0200,01.08.2022 13:30:00
2022-08-01T15:00:00+00:00,12.8,76.8,3.4,14.0,69.0,3.5,14.3,68.2,2.4,2022-08-01T17:00:00+0200,01.08.2022 17:00:00
2022-08-03T18:30:00+00:00,17.0,85.8,2.8,23.3,74.8,3.0,29.4,67.0,3.2,2022-08-03T20:30:00+0200,03.08.2022 20:30:00
2022-08-03T19:00:00+00:00,18.0,79.8,3.0,19.3,70.0,4.0,22.4,64.6,3.6,2022-08-03T21:00:00+0200,03.08.2022 21:00:00
2022-08-03T20:00:00+00:00,26.0,60.4,3.9,22.9,50.1,4.4,25.1,45.7,5.0,2022-08-03T22:00:00+0200,03.08.2022 22:00:00
2022-08-03T21:30:00+00:00,14.9,63.6,4.4,6.3,57.1,4.9,11.9,48.3,3.6,2022-08-03T23:30:00+0200,03.08.2022 23:30:00
2022-08-03T22:00:00+00:00,12.2,67.0,3.6,5.0,60.6,4.4,13.4,46.7,4.2,2022-08-04T00:00:00+0200,04.08.2022 00:00:00
2022-08-04T01:30:00+00:00,18.7,53.9,4.1,9.6,47.3,4.2,13.0,43.7,3.7,2022-08-04T03:30:00+0200,04.08.2022 03:30:00
2022-08-04T05:00:00+00:00,28.9,37.9,5.0,22.0,31.9,5.0,33.1,18.4,4.7,2022-08-04T07:00:00+0200,04.08.2022 07:00:00
2022-08-04T12:00:00+00:00,4.4,96.6,1.7,5.9,97.0,1.7,8.4,87.2,1.5,2022-08-04T14:00:00+0200,04.08.2022 14:00:00
2022-08-04T12:30:00+00:00,9.6,99.2,1.8,10.9,97.6,2.6,9.4,90.0,1.8,2022-08-04T14:30:00+0200,04.08.2022 14:30:00
2022-08-04T14:00:00+00:00,10.1,100.7,2.1,5.7,108.5,2.1,23.3,90.0,1.7,2022-08-04T16:00:00+0200,04.08.2022 16:00:00
2022-08-04T23:30:00+00:00,13.4,57.1,9.3,4.4,51.3,4.3,6.3,48.1,3.7,2022-08-05T01:30:00+0200,05.08.2022 01:30:00
2022-08-05T04:30:00+00:00,17.6,33.3,5.7,9.4,27.3,6.1,13.0,22.7,5.6,2022-08-05T06:30:00+0200,05.08.2022 06:30:00
2022-08-05T04:00:00+00:00,18.2,35.1,5.6,10.3,26.9,5.9,13.8,22.1,5.0,2022-08-05T06:00:00+0200,05.08.2022 06:00:00
2022-08-05T10:30:00+00:00,3.1,113.7,3.7,1.0,109.7,3.7,6.1,100.1,3.3,2022-08-05T12:30:00+0200,05.08.2022 12:30:00
2022-08-05T18:00:00+00:00,20.7,110.1,4.7,17.4,104.1,5.6,18.9,104.1,4.4,2022-08-05T20:00:00+0200,05.08.2022 20:00:00
2022-08-05T12:30:00+00:00,11.3,128.7,4.1,4.0,125.7,4.3,6.7,116.9,3.6,2022-08-05T14:30:00+0200,05.08.2022 14:30:00
2022-08-05T22:30:00+00:00,36.0,33.5,4.7,37.9,24.9,5.1,27.9,34.3,4.6,2022-08-06T00:30:00+0200,06.08.2022 00:30:00
2022-08-06T18:30:00+00:00,5.5,75.8,4.3,2.1,66.0,4.4,8.2,58.3,3.5,2022-08-06T20:30:00+0200,06.08.2022 20:30:00
2022-08-06T19:30:00+00:00,7.6,72.8,4.8,1.9,65.4,5.0,6.9,60.6,4.1,2022-08-06T21:30:00+0200,06.08.2022 21:30:00
2022-08-06T21:30:00+00:00,10.9,64.4,5.4,4.0,57.1,5.5,8.2,48.1,4.5,2022-08-06T23:30:00+0200,06.08.2022 23:30:00
2022-08-06T06:00:00+00:00,9.0,50.1,2.9,5.7,39.3,3.1,4.8,36.5,2.6,2022-08-06T08:00:00+0200,06.08.2022 08:00:00
2022-08-06T07:00:00+00:00,8.8,47.3,3.0,3.3,40.9,3.3,7.6,34.5,2.8,2022-08-06T09:00:00+0200,06.08.2022 09:00:00
2022-08-06T09:30:00+00:00,20.1,41.1,4.0,11.5,36.1,4.4,17.6,30.9,3.8,2022-08-06T11:30:00+0200,06.08.2022 11:30:00
2022-08-06T02:00:00+00:00,3.4,42.3,3.4,1.0,32.5,3.8,1.1,33.5,3.3,2022-08-06T04:00:00+0200,06.08.2022 04:00:00
2022-08-06T05:30:00+00:00,12.4,51.3,3.0,8.4,40.3,3.2,10.9,35.1,3.5,2022-08-06T07:30:00+0200,06.08.2022 07:30:00
2022-08-07T12:00:00+00:00,3.6,89.2,4.9,3.6,85.2,5.1,2.7,79.6,4.4,2022-08-07T14:00:00+0200,07.08.2022 14:00:00
2022-08-07T13:00:00+00:00,7.5,87.2,4.4,5.4,78.0,4.5,9.0,70.4,3.9,2022-08-07T15:00:00+0200,07.08.2022 15:00:00
2022-08-15T19:00:00+00:00,6.5,46.3,4.7,5.9,37.5,5.0,12.6,30.7,5.1,2022-08-15T21:00:00+0200,15.08.2022 21:00:00
2022-08-15T21:30:00+00:00,16.6,36.9,7.1,9.8,27.5,7.2,16.1,20.7,6.4,2022-08-15T23:30:00+0200,15.08.2022 23:30:00
2022-08-15T23:30:00+00:00,12.2,25.5,8.3,3.3,18.6,8.4,4.6,11.6,7.5,2022-08-16T01:30:00+0200,16.08.2022 01:30:00
2022-08-16T04:00:00+00:00,17.2,24.9,8.3,8.4,16.4,8.4,8.0,12.6,7.7,2022-08-16T06:00:00+0200,16.08.2022 06:00:00
2022-08-16T04:30:00+00:00,18.0,22.9,8.4,11.3,14.6,8.5,13.6,12.0,7.8,2022-08-16T06:30:00+0200,16.08.2022 06:30:00
2022-08-18T06:00:00+00:00,18.5,19.9,11.1,12.0,14.6,12.1,20.3,15.4,10.7,2022-08-18T08:00:00+0200,18.08.2022 08:00:00
2022-08-18T08:00:00+00:00,21.8,22.5,10.4,10.9,25.3,10.8,26.2,21.3,10.0,2022-08-18T10:00:00+0200,18.08.2022 10:00:00
2022-08-09T03:00:00+00:00,8.4,44.1,4.1,2.7,33.3,4.6,8.0,28.7,3.7,2022-08-09T05:00:00+0200,09.08.2022 05:00:00
2022-08-09T05:30:00+00:00,17.0,32.1,4.8,10.5,28.3,5.6,15.3,21.9,5.5,2022-08-09T07:30:00+0200,09.08.2022 07:30:00
2022-08-09T05:00:00+00:00,9.8,40.9,4.7,7.5,33.5,5.3,8.8,29.9,4.6,2022-08-09T07:00:00+0200,09.08.2022 07:00:00
2022-08-09T06:00:00+00:00,15.5,38.7,4.9,10.3,36.1,5.5,13.2,30.3,4.6,2022-08-09T08:00:00+0200,09.08.2022 08:00:00
2022-08-09T08:30:00+00:00,17.6,63.4,4.7,4.8,63.4,5.0,14.9,50.7,4.3,2022-08-09T10:30:00+0200,09.08.2022 10:30:00
2022-08-09T11:30:00+00:00,1.5,104.3,2.8,3.3,97.8,2.9,14.5,75.4,2.8,2022-08-09T13:30:00+0200,09.08.2022 13:30:00
2022-08-09T16:30:00+00:00,,,,13.4,95.4,2.6,14.3,89.8,1.8,2022-08-09T18:30:00+0200,09.08.2022 18:30:00
2022-08-09T10:30:00+00:00,1.7,104.1,3.7,2.3,98.4,3.7,4.8,94.2,3.3,2022-08-09T12:30:00+0200,09.08.2022 12:30:00
2022-08-09T16:00:00+00:00,5.5,108.5,3.2,9.2,99.4,3.5,14.0,90.8,1.9,2022-08-09T18:00:00+0200,09.08.2022 18:00:00
2022-08-14T07:30:00+00:00,9.6,67.4,4.5,1.1,62.8,4.8,1.3,57.5,3.9,2022-08-14T09:30:00+0200,14.08.2022 09:30:00
2022-08-14T08:30:00+00:00,1.3,84.0,4.1,0.2,74.6,4.2,0.8,70.6,3.4,2022-08-14T10:30:00+0200,14.08.2022 10:30:00
2022-08-14T13:00:00+00:00,5.2,89.8,3.9,2.9,87.6,4.2,2.7,86.8,3.7,2022-08-14T15:00:00+0200,14.08.2022 15:00:00
2022-08-14T19:30:00+00:00,8.4,71.2,3.9,2.3,67.6,4.6,11.1,53.3,4.3,2022-08-14T21:30:00+0200,14.08.2022 21:30:00
2022-08-14T22:00:00+00:00,9.6,76.6,3.9,10.1,72.2,4.2,12.0,69.0,3.7,2022-08-15T00:00:00+0200,15.08.2022 00:00:00
2022-08-19T07:30:00+00:00,20.5,34.3,9.5,21.4,26.7,9.5,32.1,33.5,8.9,2022-08-19T09:30:00+0200,19.08.2022 09:30:00
2022-08-19T09:00:00+00:00,18.5,23.7,12.5,17.4,21.7,13.0,19.9,23.3,12.1,2022-08-19T11:00:00+0200,19.08.2022 11:00:00
2022-08-19T10:00:00+00:00,9.2,44.9,16.6,4.0,42.1,16.6,8.6,43.9,15.4,2022-08-19T12:00:00+0200,19.08.2022 12:00:00
2022-08-21T10:00:00+00:00,3.4,68.8,2.6,1.1,53.9,2.5,4.2,52.3,2.3,2022-08-21T12:00:00+0200,21.08.2022 12:00:00
2022-08-21T12:00:00+00:00,3.1,77.2,3.1,2.5,67.6,1.8,2.1,63.8,1.3,2022-08-21T14:00:00+0200,21.08.2022 14:00:00
2022-08-21T13:00:00+00:00,9.0,77.0,1.9,3.6,72.2,1.8,5.2,69.2,1.6,2022-08-21T15:00:00+0200,21.08.2022 15:00:00
