messbeginn,messende,standort,parameter,messwert,messwert_3_dezimalstellen,interventionswert,interventionswert_3_dez,warnwert,warnwert_3_dez,einheit,messmethode
2025-08-12,2025-08-26,ROSEN 2,Benzol,0.15,0.15,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-08-12,2025-08-26,ROSEN 4,Benzol,0.25,0.25,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-08-12,2025-08-26,ROSEN 4,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-08-12,2025-08-26,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-08-12,2025-08-26,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-08-12,2025-08-26,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-08-12,2025-08-26,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-08-12,2025-08-26,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-08-12,2025-08-26,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-08-26,2025-09-09,ROSEN 2,∑CKW,0.8,0.8,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-08-26,2025-09-09,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-08-26,2025-09-09,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-09-09,2025-09-23,ROSEN 4,Benzol,0.26,0.26,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-09-09,2025-09-23,ROSEN 2,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-09-09,2025-09-23,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-09-09,2025-09-23,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-09-09,2025-09-23,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-09-09,2025-09-23,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-09-09,2025-09-23,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-09-09,2025-09-23,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-09-23,2025-10-07,ROSEN 3,Benzol,0.46,0.46,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-09-23,2025-10-07,ROSEN 2,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-09-23,2025-10-07,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-09-23,2025-10-07,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-09-23,2025-10-07,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-09-23,2025-10-07,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-09-23,2025-10-07,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-10-07,2025-10-21,ROSEN 3,Benzol,0.51,0.51,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-10-07,2025-10-21,ROSEN 4,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-10-07,2025-10-21,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-10-07,2025-10-21,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-10-07,2025-10-21,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-10-07,2025-10-21,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-10-21,2025-11-04,ROSEN 3,Benzol,0.45,0.45,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-10-21,2025-11-04,ROSEN 2,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-10-21,2025-11-04,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-10-21,2025-11-04,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-10-21,2025-11-04,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-10-21,2025-11-04,ROSEN 2,∑Aniline,,,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-11-04,2025-11-18,ROSEN 1,Benzol,0.78,0.78,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 2,Benzol,0.73,0.73,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 4,Benzol,0.89,0.89,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 3,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-11-04,2025-11-18,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-11-18,2025-12-02,ROSEN 1,Benzol,0.62,0.62,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-11-18,2025-12-02,ROSEN 2,Benzol,0.67,0.67,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-11-18,2025-12-02,ROSEN 1,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-11-18,2025-12-02,ROSEN 3,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-11-18,2025-12-02,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-11-18,2025-12-02,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-11-18,2025-12-02,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-11-18,2025-12-02,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-02,2025-12-16,ROSEN 1,Benzol,0.72,0.72,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-12-02,2025-12-16,ROSEN 4,Benzol,0.98,0.98,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-12-02,2025-12-16,ROSEN 2,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-12-02,2025-12-16,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-12-02,2025-12-16,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-12-02,2025-12-16,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-12-02,2025-12-16,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-02,2025-12-16,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-16,2025-12-30,ROSEN 1,Benzol,1.1,1.1,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-12-16,2025-12-30,ROSEN 3,Benzol,1.2,1.2,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-12-16,2025-12-30,ROSEN 4,Benzol,1.3,1.3,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2025-12-16,2025-12-30,ROSEN 4,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2025-12-16,2025-12-30,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2025-12-16,2025-12-30,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-12-16,2025-12-30,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-30,2026-01-13,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2025-12-30,2026-01-13,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-30,2026-01-13,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2025-12-30,2026-01-13,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-01-13,2026-01-27,ROSEN 2,Benzol,1.1,1.1,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 3,Benzol,1.3,1.3,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 1,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 2,∑CKW,0.8,0.8,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-01-13,2026-01-27,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-01-13,2026-01-27,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-01-27,2026-02-10,ROSEN 4,Benzol,0.79,0.79,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 1,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 3,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-01-27,2026-02-10,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-01-27,2026-02-10,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-01-27,2026-02-10,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-01-27,2026-02-10,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-01-27,2026-02-10,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-02-10,2026-02-24,ROSEN 4,Benzol,0.61,0.61,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-02-10,2026-02-24,ROSEN 1,∑CKW,0.89,0.89,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-02-10,2026-02-24,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-02-10,2026-02-24,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-02-10,2026-02-24,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-02-24,2026-03-10,ROSEN 1,Benzol,0.9,0.9,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 3,Benzol,0.96,0.96,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 4,Benzol,1.1,1.1,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 1,∑CKW,0.91,0.91,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 2,∑CKW,0.87,0.87,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-02-24,2026-03-10,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-02-24,2026-03-10,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-02-24,2026-03-10,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-02-24,2026-03-10,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-03-10,2026-03-24,ROSEN 1,∑CKW,0.81,0.81,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-03-10,2026-03-24,ROSEN 2,∑CKW,0.92,0.92,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 3,Benzol,0.41,0.41,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 2,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 3,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-03-24,2026-04-07,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-03-24,2026-04-07,ROSEN 4,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-03-24,2026-04-07,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-03-24,2026-04-07,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2026-04-07,2026-04-21,ROSEN 2,Benzol,0.41,0.41,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 3,Benzol,0.43,0.43,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 1,∑CKW,0.9,0.9,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 3,∑CKW,0.88,0.88,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 4,∑CKW,0.86,0.86,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 3,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2026-04-07,2026-04-21,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2026-04-07,2026-04-21,ROSEN 3,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-04-25,2023-05-09,ROSEN 1,Benzol,0.35,0.35,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 2,Benzol,0.35,0.35,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 3,Benzol,0.37,0.37,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 4,Benzol,0.44,0.44,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 2,∑CKW,0.77,0.77,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 4,∑CKW,0.76,0.76,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-04-25,2023-05-09,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-04-25,2023-05-09,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-05-09,2023-05-23,ROSEN 1,Benzol,0.28,0.28,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 2,Benzol,0.29,0.29,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 1,∑CKW,0.77,0.77,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 2,∑CKW,0.77,0.77,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-05-09,2023-05-23,ROSEN 1,Quecksilber (gasförmig),0.0026,0.0026,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-05-09,2023-05-23,ROSEN 2,Quecksilber (gasförmig),0.0013,0.0013,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-05-23,2023-06-06,ROSEN 3,Benzol,0.27,0.27,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-05-23,2023-06-06,ROSEN 4,Benzol,0.35,0.35,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-05-23,2023-06-06,ROSEN 1,∑CKW,0.81,0.81,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-05-23,2023-06-06,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-05-23,2023-06-06,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 1,Benzol,0.31,0.31,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 3,Benzol,0.34,0.34,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 3,∑CKW,0.81,0.81,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 2,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-06-06,2023-06-20,ROSEN 4,Quecksilber (gasförmig),0.0013,0.0013,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-06-06,2023-06-20,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-06-06,2023-06-20,ROSEN 4,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-06-20,2023-07-04,ROSEN 1,Benzol,0.28,0.28,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-06-20,2023-07-04,ROSEN 1,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-06-20,2023-07-04,ROSEN 4,∑CKW,0.84,0.84,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-06-20,2023-07-04,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-06-20,2023-07-04,ROSEN 1,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-06-20,2023-07-04,ROSEN 2,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-07-04,2023-07-18,ROSEN 3,Benzol,0.24,0.24,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-07-04,2023-07-18,ROSEN 1,∑CKW,0.82,0.82,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-07-04,2023-07-18,ROSEN 3,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-07-04,2023-07-18,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-07-04,2023-07-18,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-07-04,2023-07-18,ROSEN 2,∑Aniline,0.55,0.55,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-07-04,2023-07-18,ROSEN 3,∑Aniline,0.25,0.25,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-07-18,2023-08-03,ROSEN 3,Benzol,0.2,0.2,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-07-18,2023-08-03,ROSEN 3,∑CKW,0.81,0.81,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-07-18,2023-08-03,ROSEN 1,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-07-18,2023-08-03,ROSEN 4,Naphthalin,0.05,0.05,10.0,10.0,5.0,5.0,µg/m3,VOC-Passivsammler
2023-07-18,2023-08-03,ROSEN 1,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-07-18,2023-08-03,ROSEN 2,Quecksilber (gasförmig),0.001,0.001,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-07-18,2023-08-03,ROSEN 1,∑Aniline,0.22,0.22,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-07-18,2023-08-03,ROSEN 2,∑Aniline,0.22,0.22,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-07-18,2023-08-03,ROSEN 4,∑Aniline,0.22,0.22,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-03,2023-08-15,ROSEN 2,Benzol,0.29,0.29,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-08-03,2023-08-15,ROSEN 4,Benzol,0.39,0.39,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-08-03,2023-08-15,ROSEN 1,Quecksilber (gasförmig),0.003,0.003,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-08-03,2023-08-15,ROSEN 2,Quecksilber (gasförmig),0.004,0.004,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-08-03,2023-08-15,ROSEN 4,Quecksilber (gasförmig),0.004,0.004,0.035,0.035,0.018,0.018,µg/m3,Hg-Passivsammler
2023-08-03,2023-08-15,ROSEN 2,∑Aniline,0.29,0.29,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-03,2023-08-15,ROSEN 3,∑Aniline,0.29,0.29,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-03,2023-08-15,ROSEN 4,∑Aniline,0.29,0.29,8.0,8.0,4.0,4.0,µg/m3,Aniline Aktivsammler
2023-08-15,2023-08-29,ROSEN 3,Benzol,,,2.0,2.0,1.0,1.0,µg/m3,VOC-Passivsammler
2023-08-15,2023-08-29,ROSEN 2,∑CKW,0.85,0.85,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
2023-08-15,2023-08-29,ROSEN 3,∑CKW,0.83,0.83,5.0,5.0,2.5,2.5,µg/m3,VOC-Passivsammler
