obj_id,timestamp,wert,parameter,einheit,verantwortlichkeit_organisation,messgruppierung_ortsbezeichnung
23059042,2026-03-02T23:00:00+00:00,5.58,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-03T23:00:00+00:00,5.59,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-07T23:00:00+00:00,5.76,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-11T23:00:00+00:00,5.97,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-14T23:00:00+00:00,6.15,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-15T23:00:00+00:00,6.21,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-18T23:00:00+00:00,6.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-21T23:00:00+00:00,6.41,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-22T23:00:00+00:00,6.43,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-24T23:00:00+00:00,6.49,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-27T23:00:00+00:00,6.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-29T23:00:00+00:00,6.71,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
23059042,2026-03-30T23:00:00+00:00,6.72,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,PW NOK Weinfelden
22991042,2025-05-30T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-05-31T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-03T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-06T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-10T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-14T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-19T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-22T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-23T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-29T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-06-30T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-03T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-09T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-11T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-14T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-15T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-16T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-25T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-27T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-07-29T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-01T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-03T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-11T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-13T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-14T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-17T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-21T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-22T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-28T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-08-30T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-01T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-02T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-03T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-05T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-06T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-09T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-11T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-12T23:00:00+00:00,11.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-16T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-17T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-18T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-20T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-21T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-22T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-23T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-09-26T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-06T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-17T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-20T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-22T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-23T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-28T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-10-29T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-02T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-05T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-06T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-07T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-12T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-13T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-16T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-17T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-19T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-23T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-24T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-26T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-11-29T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-01T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-05T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-14T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-15T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-21T23:00:00+00:00,11.03,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-22T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-23T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-28T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2025-12-29T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-02T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-03T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-04T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-05T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-08T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-10T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-12T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-15T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-25T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-01-28T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-03T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-10T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-11T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-13T23:00:00+00:00,11.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-14T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-21T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-02-22T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-03-04T23:00:00+00:00,11.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-03-07T23:00:00+00:00,11.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-03-08T23:00:00+00:00,11.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22991042,2026-03-13T23:00:00+00:00,11.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Ittinger Schotter
22934042,2025-05-28T23:00:00+00:00,10.27,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-10T23:00:00+00:00,10.54,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-12T23:00:00+00:00,10.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-15T23:00:00+00:00,10.7,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-18T23:00:00+00:00,10.77,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-19T23:00:00+00:00,10.8,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-21T23:00:00+00:00,10.85,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-22T23:00:00+00:00,10.88,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-24T23:00:00+00:00,10.95,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-06-25T23:00:00+00:00,10.99,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-07-04T23:00:00+00:00,11.27,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
22934042,2025-07-06T23:00:00+00:00,11.36,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Buettelwang
23017042,2025-09-11T23:00:00+00:00,16.71,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-09-13T23:00:00+00:00,16.77,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-09-14T23:00:00+00:00,16.71,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-10-07T23:00:00+00:00,16.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-10-08T23:00:00+00:00,16.0,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-10-24T23:00:00+00:00,14.45,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-10-26T23:00:00+00:00,14.62,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
23017042,2025-10-31T23:00:00+00:00,12.92,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Widen W1
33561042,2025-06-08T23:00:00+00:00,14.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Luetzelmurg Gass
33561042,2025-06-11T23:00:00+00:00,16.04,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Luetzelmurg Gass
23037042,2025-06-12T23:00:00+00:00,9.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-17T23:00:00+00:00,9.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-19T23:00:00+00:00,9.65,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-21T23:00:00+00:00,9.65,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-22T23:00:00+00:00,9.58,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-26T23:00:00+00:00,9.9,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-27T23:00:00+00:00,9.91,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-28T23:00:00+00:00,9.88,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-06-30T23:00:00+00:00,9.91,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-02T23:00:00+00:00,9.97,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-03T23:00:00+00:00,10.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-07T23:00:00+00:00,10.32,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-09T23:00:00+00:00,10.44,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-12T23:00:00+00:00,10.64,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-15T23:00:00+00:00,10.81,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-16T23:00:00+00:00,10.83,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-20T23:00:00+00:00,11.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-07-27T23:00:00+00:00,11.44,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-02T23:00:00+00:00,11.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-05T23:00:00+00:00,11.69,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-06T23:00:00+00:00,11.88,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-09T23:00:00+00:00,11.84,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-16T23:00:00+00:00,12.35,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-17T23:00:00+00:00,12.78,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-19T23:00:00+00:00,12.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-20T23:00:00+00:00,12.84,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-21T23:00:00+00:00,12.34,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-24T23:00:00+00:00,13.45,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-28T23:00:00+00:00,12.61,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-30T23:00:00+00:00,12.97,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-08-31T23:00:00+00:00,13.98,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-03T23:00:00+00:00,13.89,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-09T23:00:00+00:00,13.54,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-10T23:00:00+00:00,14.15,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-13T23:00:00+00:00,13.69,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-15T23:00:00+00:00,14.56,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-17T23:00:00+00:00,14.4,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-18T23:00:00+00:00,13.96,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-25T23:00:00+00:00,14.22,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-27T23:00:00+00:00,14.18,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-09-29T23:00:00+00:00,14.64,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-01T23:00:00+00:00,14.52,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-02T23:00:00+00:00,14.24,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-06T23:00:00+00:00,14.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-09T23:00:00+00:00,14.29,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-12T23:00:00+00:00,14.8,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-15T23:00:00+00:00,14.46,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-18T23:00:00+00:00,14.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-20T23:00:00+00:00,15.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-22T23:00:00+00:00,15.09,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-30T23:00:00+00:00,14.37,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-10-31T23:00:00+00:00,14.87,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-01T23:00:00+00:00,14.32,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-02T23:00:00+00:00,15.05,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-07T23:00:00+00:00,14.67,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-08T23:00:00+00:00,14.27,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-13T23:00:00+00:00,14.51,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-24T23:00:00+00:00,14.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-11-25T23:00:00+00:00,13.92,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-02T23:00:00+00:00,13.6,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-05T23:00:00+00:00,13.47,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-06T23:00:00+00:00,13.39,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-07T23:00:00+00:00,13.32,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-08T23:00:00+00:00,13.23,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-09T23:00:00+00:00,13.17,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-10T23:00:00+00:00,13.11,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-11T23:00:00+00:00,13.11,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-13T23:00:00+00:00,12.97,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-15T23:00:00+00:00,12.81,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-20T23:00:00+00:00,12.63,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-22T23:00:00+00:00,12.42,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-30T23:00:00+00:00,12.3,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2025-12-31T23:00:00+00:00,12.23,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-02T23:00:00+00:00,12.2,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-03T23:00:00+00:00,12.18,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-04T23:00:00+00:00,12.06,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-08T23:00:00+00:00,12.02,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-09T23:00:00+00:00,11.87,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-10T23:00:00+00:00,11.89,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-14T23:00:00+00:00,11.64,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-22T23:00:00+00:00,11.57,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-26T23:00:00+00:00,11.23,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
23037042,2026-01-30T23:00:00+00:00,11.19,Wassertemperatur,°C,Kanton Thurgau Amt für Umwelt,Schachen KB18
