timestamp,a2hard_no2,a2hard_o3,a2hard_pm25,feldbergstr2_no2,feldbergstr2_o3,feldbergstr2_pm25,stjohann2_no2,stjohann2_o3,stjohann2_pm25,timestamp_text,anfangszeit
2023-06-29T02:00:00+00:00,,,,12.0,32.9,4.6,18.9,19.4,4.3,2023-06-29T04:00:00+0200,29.06.2023 04:00:00
2023-06-29T04:30:00+00:00,,,,13.2,25.7,5.1,29.1,13.6,4.8,2023-06-29T06:30:00+0200,29.06.2023 06:30:00
2023-06-07T09:30:00+00:00,,,,11.5,74.0,6.0,8.8,64.8,4.6,2023-06-07T11:30:00+0200,07.06.2023 11:30:00
2023-06-07T15:00:00+00:00,,,,77.6,82.6,5.9,13.6,95.4,4.9,2023-06-07T17:00:00+0200,07.06.2023 17:00:00
2023-06-07T21:30:00+00:00,,,,45.7,50.7,6.1,33.3,44.9,5.4,2023-06-07T23:30:00+0200,07.06.2023 23:30:00
2023-06-06T12:30:00+00:00,62.0,43.9,4.3,27.0,77.2,5.0,5.9,80.6,4.1,2023-06-06T14:30:00+0200,06.06.2023 14:30:00
2023-06-27T03:30:00+00:00,,,,4.0,56.7,3.2,12.0,35.3,2.9,2023-06-27T05:30:00+0200,27.06.2023 05:30:00
2023-06-27T11:00:00+00:00,,,,2.9,78.8,3.0,0.6,71.4,2.7,2023-06-27T13:00:00+0200,27.06.2023 13:00:00
2022-06-03T19:30:00+00:00,39.4,48.7,5.4,14.2,62.6,6.2,14.9,62.2,4.9,2022-06-03T21:30:00+0200,03.06.2022 21:30:00
2022-06-04T08:30:00+00:00,1.5,43.5,2.7,0.6,58.7,3.2,1.3,55.5,2.6,2022-06-04T10:30:00+0200,04.06.2022 10:30:00
2022-06-04T07:30:00+00:00,16.1,33.3,3.3,0.6,54.5,3.1,0.0,51.3,2.2,2022-06-04T09:30:00+0200,04.06.2022 09:30:00
2022-02-21T07:30:00+00:00,78.4,47.1,4.4,32.5,48.1,4.1,10.7,75.8,3.8,2022-02-21T08:30:00+0100,21.02.2022 08:30:00
2022-02-21T16:00:00+00:00,67.1,39.5,4.2,33.8,45.5,3.6,22.0,66.8,3.0,2022-02-21T17:00:00+0100,21.02.2022 17:00:00
2022-02-21T20:30:00+00:00,17.0,74.0,5.6,15.7,54.5,6.3,8.8,68.2,5.2,2022-02-21T21:30:00+0100,21.02.2022 21:30:00
2022-02-22T00:30:00+00:00,4.4,64.4,2.5,1.1,61.2,2.9,5.4,68.4,2.5,2022-02-22T01:30:00+0100,22.02.2022 01:30:00
2022-02-21T15:00:00+00:00,64.3,46.3,3.9,27.9,51.1,4.5,14.5,71.2,3.6,2022-02-21T16:00:00+0100,21.02.2022 16:00:00
2022-02-23T14:00:00+00:00,35.6,56.3,2.1,35.2,41.7,3.3,5.0,69.0,1.8,2022-02-23T15:00:00+0100,23.02.2022 15:00:00
2022-02-22T10:30:00+00:00,16.8,64.2,7.1,22.4,40.5,8.5,0.8,65.4,7.4,2022-02-22T11:30:00+0100,22.02.2022 11:30:00
2022-02-22T21:00:00+00:00,52.2,43.7,5.0,20.7,49.1,3.5,16.8,53.9,2.7,2022-02-22T22:00:00+0100,22.02.2022 22:00:00
2022-02-27T03:00:00+00:00,2.3,71.4,2.8,10.7,52.7,2.8,24.1,41.3,3.1,2022-02-27T04:00:00+0100,27.02.2022 04:00:00
2022-02-24T00:00:00+00:00,25.4,28.5,6.2,36.9,7.0,7.1,32.3,13.6,6.4,2022-02-24T01:00:00+0100,24.02.2022 01:00:00
2022-02-24T01:00:00+00:00,18.9,23.9,6.3,26.2,13.2,5.9,30.8,16.6,5.4,2022-02-24T02:00:00+0100,24.02.2022 02:00:00
2022-02-24T04:00:00+00:00,8.0,37.5,7.2,18.9,15.2,5.9,26.8,12.6,6.2,2022-02-24T05:00:00+0100,24.02.2022 05:00:00
2022-02-24T19:30:00+00:00,32.5,69.0,2.9,4.4,75.4,4.0,14.9,72.4,2.5,2022-02-24T20:30:00+0100,24.02.2022 20:30:00
2022-02-26T05:00:00+00:00,7.3,32.9,9.4,16.3,34.1,10.0,35.6,13.8,9.6,2022-02-26T06:00:00+0100,26.02.2022 06:00:00
2022-02-25T08:30:00+00:00,46.5,34.5,3.6,48.6,21.5,3.8,7.6,55.3,3.1,2022-02-25T09:30:00+0100,25.02.2022 09:30:00
2022-02-26T11:00:00+00:00,2.3,75.0,3.2,0.8,64.4,5.4,4.6,59.7,6.5,2022-02-26T12:00:00+0100,26.02.2022 12:00:00
2022-02-26T18:30:00+00:00,14.3,61.2,3.7,30.2,49.1,4.8,23.9,59.1,3.6,2022-02-26T19:30:00+0100,26.02.2022 19:30:00
2022-02-27T13:00:00+00:00,31.0,61.0,5.3,7.3,69.0,5.5,4.8,71.6,4.5,2022-02-27T14:00:00+0100,27.02.2022 14:00:00
2022-03-03T10:00:00+00:00,6.7,53.7,39.6,12.0,35.7,40.4,0.6,41.5,38.1,2022-03-03T11:00:00+0100,03.03.2022 11:00:00
2022-03-03T17:30:00+00:00,24.7,96.8,11.8,48.8,48.5,15.0,22.6,76.6,13.7,2022-03-03T18:30:00+0100,03.03.2022 18:30:00
2022-03-03T16:30:00+00:00,49.7,77.2,13.5,40.5,58.3,15.1,24.9,81.2,13.8,2022-03-03T17:30:00+0100,03.03.2022 17:30:00
2022-02-28T10:00:00+00:00,19.7,58.1,15.1,19.9,46.1,16.1,13.0,55.3,15.0,2022-02-28T11:00:00+0100,28.02.2022 11:00:00
2022-02-28T12:00:00+00:00,30.4,54.1,16.2,28.5,52.5,16.0,3.4,70.4,14.4,2022-02-28T13:00:00+0100,28.02.2022 13:00:00
2022-02-28T23:30:00+00:00,6.9,43.9,18.8,50.1,47.3,20.2,65.8,45.1,37.3,2022-03-01T00:30:00+0100,01.03.2022 00:30:00
2022-03-01T08:00:00+00:00,35.2,24.3,20.8,47.2,25.1,20.4,34.6,24.9,19.0,2022-03-01T09:00:00+0100,01.03.2022 09:00:00
2022-03-02T08:00:00+00:00,41.1,19.6,24.6,31.6,22.3,25.0,53.0,36.5,23.3,2022-03-02T09:00:00+0100,02.03.2022 09:00:00
2022-03-04T08:30:00+00:00,15.9,33.5,37.2,34.4,17.8,36.8,44.9,32.3,50.0,2022-03-04T09:30:00+0100,04.03.2022 09:30:00
2022-03-04T14:30:00+00:00,26.8,72.0,30.8,9.0,69.8,30.9,5.7,80.2,28.6,2022-03-04T15:30:00+0100,04.03.2022 15:30:00
2022-03-20T21:30:00+00:00,37.5,25.7,13.5,76.5,67.6,16.1,62.0,25.5,14.3,2022-03-20T22:30:00+0100,20.03.2022 22:30:00
2022-03-19T16:30:00+00:00,49.3,80.8,32.7,30.6,80.0,32.4,22.2,89.8,30.1,2022-03-19T17:30:00+0100,19.03.2022 17:30:00
2022-03-18T17:00:00+00:00,17.4,71.0,27.5,44.9,31.5,27.2,32.5,42.3,24.9,2022-03-18T18:00:00+0100,18.03.2022 18:00:00
2022-03-18T15:00:00+00:00,15.5,69.2,32.4,25.1,54.3,31.1,14.3,60.8,28.0,2022-03-18T16:00:00+0100,18.03.2022 16:00:00
2022-03-12T08:30:00+00:00,11.7,44.9,29.4,15.5,32.3,29.4,14.3,33.1,27.8,2022-03-12T09:30:00+0100,12.03.2022 09:30:00
2022-03-13T06:00:00+00:00,0.8,48.7,32.2,8.6,38.9,31.4,18.9,33.1,30.0,2022-03-13T07:00:00+0100,13.03.2022 07:00:00
2022-03-08T17:00:00+00:00,47.2,56.5,38.0,39.2,46.3,37.8,25.1,62.4,36.5,2022-03-08T18:00:00+0100,08.03.2022 18:00:00
2022-03-08T22:00:00+00:00,20.1,38.1,44.9,47.6,12.4,42.5,61.4,25.1,41.9,2022-03-08T23:00:00+0100,08.03.2022 23:00:00
2022-03-07T08:00:00+00:00,45.5,20.9,29.4,66.5,57.3,30.6,49.5,40.3,29.3,2022-03-07T09:00:00+0100,07.03.2022 09:00:00
2022-03-08T05:00:00+00:00,44.2,32.3,40.6,17.0,42.7,39.4,13.0,51.1,38.1,2022-03-08T06:00:00+0100,08.03.2022 06:00:00
2022-03-10T21:00:00+00:00,34.8,25.5,16.5,56.4,26.9,19.0,67.5,63.2,17.2,2022-03-10T22:00:00+0100,10.03.2022 22:00:00
2022-03-04T16:00:00+00:00,30.2,70.6,25.5,15.1,68.6,27.5,22.4,59.3,25.6,2022-03-04T17:00:00+0100,04.03.2022 17:00:00
2022-03-05T12:30:00+00:00,22.9,69.2,16.6,13.6,61.6,17.3,0.2,70.0,14.1,2022-03-05T13:30:00+0100,05.03.2022 13:30:00
2022-03-06T05:00:00+00:00,34.4,12.2,25.3,7.1,35.5,22.1,17.6,27.3,20.7,2022-03-06T06:00:00+0100,06.03.2022 06:00:00
2022-03-06T10:00:00+00:00,8.0,57.3,24.2,4.4,45.5,25.9,19.7,29.9,24.8,2022-03-06T11:00:00+0100,06.03.2022 11:00:00
2022-03-06T20:30:00+00:00,8.8,62.0,25.7,15.1,50.9,24.0,22.6,46.7,22.2,2022-03-06T21:30:00+0100,06.03.2022 21:30:00
2022-03-09T13:00:00+00:00,20.3,85.8,34.7,43.0,60.2,38.1,8.4,74.4,35.3,2022-03-09T14:00:00+0100,09.03.2022 14:00:00
2022-03-09T14:00:00+00:00,25.6,90.4,31.7,34.6,62.8,34.6,18.9,75.8,31.7,2022-03-09T15:00:00+0100,09.03.2022 15:00:00
2022-03-09T08:30:00+00:00,20.7,40.3,38.6,28.9,25.7,43.6,36.9,24.3,42.5,2022-03-09T09:30:00+0100,09.03.2022 09:30:00
2022-03-11T05:30:00+00:00,8.2,50.9,14.5,29.3,19.9,15.7,35.8,18.2,13.8,2022-03-11T06:30:00+0100,11.03.2022 06:30:00
2022-03-12T02:30:00+00:00,8.6,40.1,31.9,15.7,34.9,30.7,28.9,25.9,29.9,2022-03-12T03:30:00+0100,12.03.2022 03:30:00
2022-03-13T12:30:00+00:00,9.9,100.7,16.0,4.0,94.2,16.6,1.7,96.2,15.5,2022-03-13T13:30:00+0100,13.03.2022 13:30:00
2022-03-13T13:00:00+00:00,9.6,98.2,14.8,6.3,92.4,16.3,2.3,95.8,14.8,2022-03-13T14:00:00+0100,13.03.2022 14:00:00
2022-02-17T09:30:00+00:00,49.9,57.7,5.9,32.9,47.1,5.0,15.9,71.0,2.6,2022-02-17T10:30:00+0100,17.02.2022 10:30:00
2022-02-17T11:30:00+00:00,37.7,57.1,3.8,13.8,57.1,3.9,0.2,78.6,2.8,2022-02-17T12:30:00+0100,17.02.2022 12:30:00
2022-02-17T17:30:00+00:00,45.1,51.5,5.0,33.5,37.7,5.8,15.3,60.2,4.6,2022-02-17T18:30:00+0100,17.02.2022 18:30:00
2022-02-17T22:00:00+00:00,44.6,39.1,6.0,26.8,38.9,7.6,9.2,62.8,5.5,2022-02-17T23:00:00+0100,17.02.2022 23:00:00
2022-02-17T03:00:00+00:00,1.5,71.4,0.1,0.6,60.4,0.2,8.0,60.6,0.1,2022-02-17T04:00:00+0100,17.02.2022 04:00:00
2022-02-18T10:30:00+00:00,27.9,40.9,5.9,36.5,21.3,6.0,52.8,33.3,4.8,2022-02-18T11:30:00+0100,18.02.2022 11:30:00
2022-02-19T05:30:00+00:00,57.6,33.5,5.2,11.5,53.9,4.3,7.5,60.2,4.0,2022-02-19T06:30:00+0100,19.02.2022 06:30:00
2022-03-23T12:30:00+00:00,34.6,77.2,24.7,16.1,75.0,27.4,10.9,77.0,24.6,2022-03-23T13:30:00+0100,23.03.2022 13:30:00
2022-03-23T17:30:00+00:00,26.0,87.8,25.0,92.2,50.7,30.0,23.9,82.0,27.3,2022-03-23T18:30:00+0100,23.03.2022 18:30:00
2022-04-04T16:00:00+00:00,48.8,69.8,11.0,46.1,50.5,11.2,19.9,81.2,9.8,2022-04-04T18:00:00+0200,04.04.2022 18:00:00
2022-04-05T09:30:00+00:00,69.6,39.1,12.4,92.9,61.8,12.8,63.1,20.7,10.7,2022-04-05T11:30:00+0200,05.04.2022 11:30:00
2022-04-05T07:30:00+00:00,53.0,45.7,11.2,73.2,41.9,11.5,59.3,25.1,10.3,2022-04-05T09:30:00+0200,05.04.2022 09:30:00
2022-04-05T17:30:00+00:00,93.7,70.6,5.1,111.7,81.2,8.9,70.4,43.1,7.0,2022-04-05T19:30:00+0200,05.04.2022 19:30:00
2022-03-25T16:30:00+00:00,57.6,79.4,29.4,17.0,114.9,29.7,8.2,123.5,27.7,2022-03-25T17:30:00+0100,25.03.2022 17:30:00
2022-03-24T19:00:00+00:00,106.5,39.9,24.9,62.3,32.7,24.1,56.6,34.5,24.3,2022-03-24T20:00:00+0100,24.03.2022 20:00:00
2022-03-26T05:00:00+00:00,4.6,43.7,35.0,31.2,23.9,36.6,21.8,31.9,37.9,2022-03-26T06:00:00+0100,26.03.2022 06:00:00
2022-03-28T14:00:00+00:00,51.4,84.4,16.0,42.8,74.6,15.6,8.2,107.1,12.9,2022-03-28T16:00:00+0200,28.03.2022 16:00:00
2022-03-27T20:00:00+00:00,54.5,32.9,17.1,121.6,77.8,29.8,54.5,23.5,20.8,2022-03-27T22:00:00+0200,27.03.2022 22:00:00
2022-03-28T04:30:00+00:00,35.0,34.1,20.9,29.8,32.3,19.5,66.4,54.3,19.6,2022-03-28T06:30:00+0200,28.03.2022 06:30:00
2022-03-29T03:00:00+00:00,7.8,59.3,16.4,3.6,53.9,16.6,11.5,52.7,15.1,2022-03-29T05:00:00+0200,29.03.2022 05:00:00
2022-03-29T10:00:00+00:00,42.1,38.5,21.1,13.4,58.5,21.2,15.3,55.5,18.1,2022-03-29T12:00:00+0200,29.03.2022 12:00:00
2022-03-30T13:30:00+00:00,34.2,53.9,8.8,54.5,40.5,9.4,31.7,46.3,6.8,2022-03-30T15:30:00+0200,30.03.2022 15:30:00
2022-04-03T06:30:00+00:00,23.9,36.3,23.9,8.4,41.1,24.4,2.3,49.5,24.1,2022-04-03T08:30:00+0200,03.04.2022 08:30:00
2022-04-03T07:30:00+00:00,26.2,32.5,24.1,7.6,43.1,23.6,1.7,49.7,24.3,2022-04-03T09:30:00+0200,03.04.2022 09:30:00
2022-04-03T18:30:00+00:00,23.1,45.1,11.3,47.0,26.7,11.5,16.1,50.7,8.1,2022-04-03T20:30:00+0200,03.04.2022 20:30:00
2022-08-21T20:30:00+00:00,69.8,57.9,2.6,41.7,19.9,3.5,35.8,17.2,2.3,2022-08-21T22:30:00+0200,21.08.2022 22:30:00
2022-08-25T07:30:00+00:00,31.4,19.8,6.8,5.7,53.5,5.5,1.1,48.7,4.7,2022-08-25T09:30:00+0200,25.08.2022 09:30:00
2022-08-27T03:30:00+00:00,2.1,37.5,5.0,7.1,46.1,6.3,9.9,36.7,6.1,2022-08-27T05:30:00+0200,27.08.2022 05:30:00
2022-08-27T16:30:00+00:00,32.9,51.7,17.5,76.3,47.7,20.5,54.3,23.7,19.9,2022-08-27T18:30:00+0200,27.08.2022 18:30:00
2022-08-27T05:30:00+00:00,3.1,31.9,5.7,7.6,36.5,7.1,7.5,24.5,7.1,2022-08-27T07:30:00+0200,27.08.2022 07:30:00
2022-08-30T02:30:00+00:00,0.6,36.5,7.4,2.1,40.3,8.3,16.3,30.9,10.4,2022-08-30T04:30:00+0200,30.08.2022 04:30:00
2022-08-30T19:30:00+00:00,13.6,87.2,4.2,3.1,92.4,4.7,9.2,87.6,4.0,2022-08-30T21:30:00+0200,30.08.2022 21:30:00
2022-08-30T21:00:00+00:00,6.5,84.4,4.6,0.0,111.1,4.6,23.9,74.0,4.6,2022-08-30T23:00:00+0200,30.08.2022 23:00:00
2022-08-31T06:30:00+00:00,42.8,37.5,14.4,97.7,66.0,13.4,29.6,19.2,11.9,2022-08-31T08:30:00+0200,31.08.2022 08:30:00
2022-08-28T08:30:00+00:00,18.9,19.6,10.9,2.7,35.5,11.0,8.4,18.8,9.3,2022-08-28T10:30:00+0200,28.08.2022 10:30:00
2022-08-28T15:30:00+00:00,46.3,66.8,5.6,59.1,49.1,6.9,19.5,74.4,6.0,2022-08-28T17:30:00+0200,28.08.2022 17:30:00
2022-08-29T04:00:00+00:00,32.1,23.5,8.8,30.0,16.2,8.7,18.0,19.6,10.0,2022-08-29T06:00:00+0200,29.08.2022 06:00:00
2022-08-31T08:00:00+00:00,64.3,49.5,10.3,68.5,48.1,11.8,20.5,27.7,9.9,2022-08-31T10:00:00+0200,31.08.2022 10:00:00
2022-09-01T05:30:00+00:00,17.0,12.0,10.4,49.3,28.7,9.6,34.8,19.0,9.8,2022-09-01T07:30:00+0200,01.09.2022 07:30:00
2022-09-01T18:00:00+00:00,31.9,68.2,2.9,20.5,68.8,4.1,31.7,54.9,3.4,2022-09-01T20:00:00+0200,01.09.2022 20:00:00
2022-09-02T03:30:00+00:00,2.3,38.9,6.5,7.5,44.1,6.4,23.3,25.5,6.1,2022-09-02T05:30:00+0200,02.09.2022 05:30:00
2022-09-02T07:00:00+00:00,16.3,33.9,4.3,36.1,19.2,4.7,27.2,19.4,4.6,2022-09-02T09:00:00+0200,02.09.2022 09:00:00
2022-09-02T07:30:00+00:00,6.1,48.1,3.5,4.8,49.3,3.8,1.1,44.3,3.4,2022-09-02T09:30:00+0200,02.09.2022 09:30:00
2022-09-02T15:00:00+00:00,31.6,64.4,3.8,84.3,65.6,6.1,38.8,58.1,4.4,2022-09-02T17:00:00+0200,02.09.2022 17:00:00
2022-09-03T09:00:00+00:00,36.0,25.7,5.6,43.4,36.5,12.2,41.9,24.5,4.4,2022-09-03T11:00:00+0200,03.09.2022 11:00:00
2022-09-03T10:30:00+00:00,19.3,33.1,3.7,32.1,41.7,4.0,29.3,24.3,2.9,2022-09-03T12:30:00+0200,03.09.2022 12:30:00
2022-09-07T09:30:00+00:00,28.1,24.5,6.3,,,,2.3,53.9,4.2,2022-09-07T11:30:00+0200,07.09.2022 11:30:00
2022-09-07T20:00:00+00:00,18.7,16.2,4.6,,,,25.1,29.9,3.4,2022-09-07T22:00:00+0200,07.09.2022 22:00:00
2022-09-08T02:00:00+00:00,4.2,44.3,3.8,,,,6.5,51.9,2.2,2022-09-08T04:00:00+0200,08.09.2022 04:00:00
2022-09-08T05:00:00+00:00,99.1,74.0,2.8,,,,15.9,34.7,1.3,2022-09-08T07:00:00+0200,08.09.2022 07:00:00
2022-09-08T10:30:00+00:00,16.8,49.7,1.4,,,,0.0,51.3,3.1,2022-09-08T12:30:00+0200,08.09.2022 12:30:00
2022-09-08T07:00:00+00:00,24.1,25.9,1.3,,,,20.1,26.5,1.3,2022-09-08T09:00:00+0200,08.09.2022 09:00:00
2022-09-08T08:00:00+00:00,11.9,31.5,1.4,,,,16.1,28.7,1.3,2022-09-08T10:00:00+0200,08.09.2022 10:00:00
2022-10-28T18:00:00+00:00,44.4,41.1,7.4,59.9,42.9,9.3,65.4,41.7,7.7,2022-10-28T20:00:00+0200,28.10.2022 20:00:00
2023-02-16T18:00:00+00:00,122.4,93.4,10.2,115.9,71.6,10.4,101.0,61.2,8.4,2023-02-16T19:00:00+0100,16.02.2023 19:00:00
2023-02-13T21:30:00+00:00,28.9,11.4,53.1,39.8,32.1,52.7,54.1,36.3,52.7,2023-02-13T22:30:00+0100,13.02.2023 22:30:00
2023-02-13T02:30:00+00:00,0.0,45.1,27.4,0.0,47.5,26.9,20.7,27.5,28.8,2023-02-13T03:30:00+0100,13.02.2023 03:30:00
2023-01-19T07:30:00+00:00,57.9,43.1,7.3,,,,56.4,40.5,8.3,2023-01-19T08:30:00+0100,19.01.2023 08:30:00
2023-01-19T19:00:00+00:00,12.8,38.5,11.1,53.9,34.7,11.8,22.4,30.3,8.5,2023-01-19T20:00:00+0100,19.01.2023 20:00:00
2023-01-19T03:30:00+00:00,3.1,36.5,10.1,9.2,36.1,9.7,16.8,28.1,10.1,2023-01-19T04:30:00+0100,19.01.2023 04:30:00
2023-01-20T11:30:00+00:00,52.4,27.5,20.3,31.6,22.7,24.8,25.4,13.6,23.6,2023-01-20T12:30:00+0100,20.01.2023 12:30:00
2023-01-20T05:30:00+00:00,26.2,11.6,16.1,22.8,16.2,16.2,19.1,11.6,15.4,2023-01-20T06:30:00+0100,20.01.2023 06:30:00
2023-01-20T13:00:00+00:00,52.2,30.5,20.6,12.2,40.9,21.3,3.1,44.5,17.8,2023-01-20T14:00:00+0100,20.01.2023 14:00:00
2023-01-20T10:00:00+00:00,38.1,14.8,19.3,48.0,27.7,19.8,36.1,20.9,19.2,2023-01-20T11:00:00+0100,20.01.2023 11:00:00
2023-01-21T12:30:00+00:00,31.2,37.3,8.4,11.3,36.9,12.3,13.8,31.5,10.4,2023-01-21T13:30:00+0100,21.01.2023 13:30:00
2023-01-20T15:00:00+00:00,41.9,51.5,15.5,,,,6.9,50.3,10.3,2023-01-20T16:00:00+0100,20.01.2023 16:00:00
2023-01-22T03:00:00+00:00,0.2,45.1,18.6,1.9,35.5,18.0,0.4,40.9,17.5,2023-01-22T04:00:00+0100,22.01.2023 04:00:00
2023-01-22T07:30:00+00:00,23.7,25.7,19.9,,,,1.3,36.7,22.7,2023-01-22T08:30:00+0100,22.01.2023 08:30:00
2023-01-22T10:00:00+00:00,22.6,26.3,23.1,10.3,24.9,23.5,2.1,33.3,23.0,2023-01-22T11:00:00+0100,22.01.2023 11:00:00
2023-01-22T21:30:00+00:00,33.1,18.8,21.8,39.2,24.7,23.3,21.0,5.6,22.6,2023-01-22T22:30:00+0100,22.01.2023 22:30:00
2023-01-23T20:00:00+00:00,14.2,31.3,18.8,19.7,20.7,20.6,8.4,30.1,18.5,2023-01-23T21:00:00+0100,23.01.2023 21:00:00
2023-01-23T12:00:00+00:00,38.6,40.5,10.6,15.1,30.7,10.1,6.5,37.5,8.9,2023-01-23T13:00:00+0100,23.01.2023 13:00:00
2023-01-23T15:30:00+00:00,16.3,33.1,17.0,50.7,35.9,18.5,21.2,16.4,15.5,2023-01-23T16:30:00+0100,23.01.2023 16:30:00
2023-01-23T07:30:00+00:00,33.8,34.5,5.9,38.1,32.9,9.0,23.7,28.3,9.2,2023-01-23T08:30:00+0100,23.01.2023 08:30:00
2023-02-09T10:00:00+00:00,9.0,28.5,53.5,24.1,12.4,54.0,35.8,30.9,52.2,2023-02-09T11:00:00+0100,09.02.2023 11:00:00
2023-02-10T02:30:00+00:00,5.0,24.1,36.9,20.3,6.6,36.9,40.3,31.7,36.9,2023-02-10T03:30:00+0100,10.02.2023 03:30:00
2023-02-10T16:30:00+00:00,31.0,49.5,31.6,40.9,32.7,37.3,26.8,34.7,33.8,2023-02-10T17:30:00+0100,10.02.2023 17:30:00
2023-02-11T11:00:00+00:00,18.2,27.3,50.3,5.9,35.3,48.8,2.7,37.3,47.3,2023-02-11T12:00:00+0100,11.02.2023 12:00:00
2023-02-11T12:00:00+00:00,13.0,44.3,45.1,2.1,47.9,47.3,0.0,47.5,44.0,2023-02-11T13:00:00+0100,11.02.2023 13:00:00
2023-02-12T01:00:00+00:00,13.6,20.3,36.9,34.2,26.9,39.4,55.3,33.5,38.8,2023-02-12T02:00:00+0100,12.02.2023 02:00:00
2023-02-11T03:00:00+00:00,7.6,25.7,54.1,7.3,20.9,54.3,33.1,30.1,54.2,2023-02-11T04:00:00+0100,11.02.2023 04:00:00
2023-02-12T08:00:00+00:00,3.6,21.3,37.8,,,,23.3,9.0,34.8,2023-02-12T09:00:00+0100,12.02.2023 09:00:00
2023-02-12T12:30:00+00:00,7.5,56.3,13.7,1.7,53.5,20.0,0.0,50.1,17.4,2023-02-12T13:30:00+0100,12.02.2023 13:30:00
2023-02-14T06:00:00+00:00,26.4,10.2,43.0,28.9,22.5,40.6,41.1,23.7,41.0,2023-02-14T07:00:00+0100,14.02.2023 07:00:00
2023-02-14T08:00:00+00:00,14.0,14.0,38.2,22.4,10.6,36.9,30.4,23.7,36.8,2023-02-14T09:00:00+0100,14.02.2023 09:00:00
2023-02-14T09:30:00+00:00,3.3,22.9,35.5,5.9,18.8,35.7,13.4,11.6,34.8,2023-02-14T10:30:00+0100,14.02.2023 10:30:00
2023-02-14T11:00:00+00:00,10.1,22.9,32.3,19.1,17.6,36.2,13.8,16.0,35.1,2023-02-14T12:00:00+0100,14.02.2023 12:00:00
2023-02-14T11:30:00+00:00,15.1,23.9,32.9,7.1,20.9,36.2,13.0,16.2,34.7,2023-02-14T12:30:00+0100,14.02.2023 12:30:00
2023-02-14T12:00:00+00:00,12.2,27.9,33.2,6.9,21.7,35.8,9.2,18.4,34.8,2023-02-14T13:00:00+0100,14.02.2023 13:00:00
2023-02-14T12:30:00+00:00,29.8,19.2,35.2,14.3,18.0,35.8,4.8,19.9,33.6,2023-02-14T13:30:00+0100,14.02.2023 13:30:00
2023-02-14T20:00:00+00:00,32.7,9.2,43.7,59.9,33.7,54.3,56.8,30.3,50.0,2023-02-14T21:00:00+0100,14.02.2023 21:00:00
2023-02-14T01:30:00+00:00,13.4,17.2,52.3,35.0,18.2,47.1,31.7,15.8,46.1,2023-02-14T02:30:00+0100,14.02.2023 02:30:00
2023-02-14T03:30:00+00:00,15.3,13.4,48.1,15.5,7.6,44.5,20.7,7.2,45.0,2023-02-14T04:30:00+0100,14.02.2023 04:30:00
2023-02-14T05:00:00+00:00,15.3,14.6,45.8,20.8,5.2,42.3,33.7,25.5,43.1,2023-02-14T06:00:00+0100,14.02.2023 06:00:00
2023-02-15T03:00:00+00:00,16.6,10.2,33.3,20.7,16.4,35.4,32.7,21.9,37.9,2023-02-15T04:00:00+0100,15.02.2023 04:00:00
2023-02-15T04:00:00+00:00,19.9,8.6,29.9,16.8,5.4,31.7,28.9,23.1,33.4,2023-02-15T05:00:00+0100,15.02.2023 05:00:00
2023-02-15T14:00:00+00:00,43.8,25.9,31.0,32.5,24.5,31.2,9.4,23.9,26.3,2023-02-15T15:00:00+0100,15.02.2023 15:00:00
2023-02-15T15:00:00+00:00,56.0,24.7,31.3,20.1,21.1,28.5,33.1,11.0,26.7,2023-02-15T16:00:00+0100,15.02.2023 16:00:00
2023-02-15T17:30:00+00:00,96.4,71.0,35.4,78.8,47.3,31.4,90.8,49.9,31.4,2023-02-15T18:30:00+0100,15.02.2023 18:30:00
2023-02-15T19:30:00+00:00,52.0,44.1,37.7,58.1,36.5,38.9,65.6,37.1,37.2,2023-02-15T20:30:00+0100,15.02.2023 20:30:00
2023-02-15T20:30:00+00:00,42.1,22.3,39.1,51.8,33.7,38.8,57.2,34.3,37.8,2023-02-15T21:30:00+0100,15.02.2023 21:30:00
2023-02-15T23:30:00+00:00,19.7,12.8,37.8,41.7,29.1,38.0,47.0,30.7,36.9,2023-02-16T00:30:00+0100,16.02.2023 00:30:00
2023-02-16T01:30:00+00:00,12.8,16.6,35.2,32.3,25.3,35.1,36.1,26.7,34.3,2023-02-16T02:30:00+0100,16.02.2023 02:30:00
2023-02-24T09:00:00+00:00,18.5,12.2,25.8,3.8,21.5,24.9,18.9,6.2,25.1,2023-02-24T10:00:00+0100,24.02.2023 10:00:00
2023-02-24T12:00:00+00:00,23.5,29.1,15.6,14.0,27.7,23.0,2.9,31.1,20.5,2023-02-24T13:00:00+0100,24.02.2023 13:00:00
2023-02-24T15:00:00+00:00,31.9,37.9,14.7,34.2,34.9,16.7,31.0,31.9,15.2,2023-02-24T16:00:00+0100,24.02.2023 16:00:00
2023-02-19T06:00:00+00:00,5.5,45.5,2.7,1.3,55.3,3.1,5.4,50.7,2.8,2023-02-19T07:00:00+0100,19.02.2023 07:00:00
2023-02-19T21:30:00+00:00,40.0,24.9,3.3,16.1,41.5,6.2,14.7,40.5,5.4,2023-02-19T22:30:00+0100,19.02.2023 22:30:00
2023-02-19T20:00:00+00:00,63.5,36.7,3.8,7.3,53.7,4.1,15.3,45.7,4.6,2023-02-19T21:00:00+0100,19.02.2023 21:00:00
