date,kategorie,pax,fret,mvt
2022-08-13,Passagierverkehr,29581,1.315,226
2022-08-13,Andere Kategorien,5,,58
2022-08-10,Fracht Cargo,0,102.221,4
2022-08-09,Fracht Express,0,151.981,18
2022-08-08,Passagierverkehr,26360,2.657,221
2022-08-07,Fracht Cargo,0,,
2022-08-07,Andere Kategorien,0,,36
2022-08-05,Passagierverkehr,26811,0.713,210
2022-08-05,Andere Kategorien,7,,49
2022-08-04,Fracht Cargo,0,,
2022-08-03,Passagierverkehr,25613,0.349,194
2022-08-03,Fracht Cargo,0,111.404,4
2022-08-03,Andere Kategorien,8,,48
2022-08-02,Passagierverkehr,28489,1.762,196
2022-08-01,Passagierverkehr,27022,0.256,192
2022-08-01,Fracht Express,0,86.355,11
2022-09-30,Andere Kategorien,16,,34
2022-09-29,Fracht Express,0,216.988,20
2022-09-28,Passagierverkehr,19867,1.444,182
2022-09-28,Fracht Cargo,0,106.242,4
2022-09-27,Fracht Cargo,0,,
2022-09-26,Passagierverkehr,22276,1.038,181
2022-09-26,Fracht Express,0,188.647,15
2022-09-26,Fracht Cargo,0,80.194,2
2022-09-25,Fracht Cargo,0,,
2022-09-24,Fracht Express,0,34.093,2
2022-09-24,Andere Kategorien,12,,6
2022-09-23,Andere Kategorien,9,,68
2022-09-22,Passagierverkehr,24035,3.388,195
2022-09-22,Fracht Cargo,0,,
2022-09-21,Fracht Express,0,209.17,20
2022-09-20,Fracht Express,0,191.396,18
2022-09-20,Andere Kategorien,4,,61
2022-09-19,Fracht Express,0,178.816,15
2022-09-19,Andere Kategorien,12,,69
2022-09-18,Passagierverkehr,26315,2.531,205
2022-09-18,Fracht Express,0,,
2022-09-18,Andere Kategorien,12,,56
2022-09-17,Passagierverkehr,26508,2.149,192
2022-09-16,Passagierverkehr,17572,0.561,129
2022-09-16,Fracht Express,0,154.421,13
2022-09-16,Andere Kategorien,5,,19
2022-09-15,Passagierverkehr,24795,0.964,203
2022-09-15,Fracht Cargo,0,,
2022-09-14,Fracht Express,0,200.45,20
2022-09-12,Fracht Express,0,170.21,15
2022-09-12,Andere Kategorien,6,,81
2022-09-11,Passagierverkehr,26933,0.57,207
2022-09-11,Fracht Express,0,,
2022-09-10,Fracht Express,0,34.163,2
2022-09-09,Passagierverkehr,25619,1.872,191
2022-09-09,Fracht Express,0,153.477,11
2022-09-09,Fracht Cargo,0,55.215,2
2022-09-08,Passagierverkehr,25652,1.626,199
2022-09-08,Fracht Express,0,200.921,18
2022-09-08,Fracht Cargo,0,,
2022-09-08,Andere Kategorien,5,,45
2022-09-07,Passagierverkehr,20864,0.728,175
2022-09-06,Passagierverkehr,23252,1.987,197
2022-09-06,Fracht Cargo,0,,
2022-09-06,Andere Kategorien,8,,62
2022-09-04,Passagierverkehr,25709,0.075,202
2022-09-04,Fracht Cargo,0,,
2022-09-02,Passagierverkehr,24203,0.585,191
2022-09-02,Fracht Cargo,0,61.035,2
2022-09-01,Passagierverkehr,25268,0.711,197
2022-10-31,Andere Kategorien,6,,53
2022-10-30,Fracht Cargo,0,,
2022-10-29,Fracht Cargo,0,39.162,2
2022-10-29,Andere Kategorien,3,,57
2022-10-28,Fracht Express,0,155.573,11
2022-10-28,Fracht Cargo,0,52.732,2
2022-10-27,Fracht Cargo,0,,
2022-10-26,Fracht Express,0,209.722,20
2022-10-25,Passagierverkehr,21112,2.464,193
2022-10-25,Fracht Cargo,0,,
2022-10-25,Andere Kategorien,0,,59
2022-10-24,Passagierverkehr,23134,1.174,182
2022-10-24,Fracht Express,0,194.793,15
2022-10-24,Fracht Cargo,0,66.371,2
2022-10-23,Fracht Express,0,,
2022-10-23,Fracht Cargo,0,,
2022-10-22,Andere Kategorien,4,,64
2022-10-21,Passagierverkehr,21510,1.199,165
2022-10-21,Fracht Cargo,0,56.471,2
2022-10-20,Fracht Cargo,0,,
2022-10-19,Fracht Cargo,0,105.777,4
2022-10-18,Passagierverkehr,20609,2.437,180
2022-10-17,Fracht Cargo,0,70.732,2
2022-10-17,Andere Kategorien,7,,64
2022-10-16,Andere Kategorien,9,,65
2022-10-15,Andere Kategorien,2,,93
2022-10-13,Fracht Cargo,0,,
2022-10-13,Andere Kategorien,7,,65
2022-10-12,Passagierverkehr,21928,0.717,196
2022-10-12,Fracht Cargo,0,85.253,4
2022-10-11,Fracht Cargo,0,66.046,2
2022-10-11,Andere Kategorien,26,,34
2022-10-10,Fracht Cargo,0,,
2022-10-09,Fracht Express,0,,
2022-10-08,Passagierverkehr,27786,2.06,214
2022-10-07,Fracht Cargo,0,75.351,3
2022-10-06,Passagierverkehr,24458,1.853,198
2022-10-06,Fracht Cargo,0,3.547,1
2022-10-05,Andere Kategorien,19,,83
2022-10-03,Passagierverkehr,24507,0.419,185
2022-10-03,Andere Kategorien,2,,44
2022-10-01,Fracht Cargo,0,98.475,4
2022-10-01,Andere Kategorien,30,,49
2022-11-30,Fracht Express,0,217.909,18
2022-11-30,Andere Kategorien,13,,7
2022-11-29,Andere Kategorien,3,,9
2022-11-28,Andere Kategorien,12,,30
2022-11-27,Andere Kategorien,0,,41
2022-11-26,Fracht Cargo,0,81.531,4
2022-11-24,Passagierverkehr,12685,2.216,108
2022-11-24,Fracht Express,0,181.85,16
2022-11-24,Fracht Cargo,0,,
2022-11-23,Passagierverkehr,9844,3.562,98
2022-11-23,Fracht Express,0,218.691,20
2022-11-21,Passagierverkehr,13687,1.187,132
2022-11-21,Fracht Cargo,0,37.014,4
2022-11-21,Andere Kategorien,1,,25
2022-11-20,Passagierverkehr,19139,0.928,160
2022-11-20,Andere Kategorien,9,,31
2022-11-17,Andere Kategorien,3,,8
2022-11-16,Fracht Express,0,183.521,16
2022-11-12,Passagierverkehr,14857,2.173,119
2022-11-12,Andere Kategorien,1,,8
2022-11-10,Fracht Cargo,0,65.631,2
2022-11-09,Andere Kategorien,27,,17
2022-11-08,Fracht Cargo,0,,
2022-11-08,Andere Kategorien,11,,32
2022-11-06,Passagierverkehr,22278,1.161,176
2022-11-05,Passagierverkehr,18139,0.973,138
2022-11-04,Fracht Cargo,0,54.13,2
2022-11-03,Andere Kategorien,4,,44
2022-11-02,Passagierverkehr,15852,1.269,135
2022-12-31,Passagierverkehr,19158,1.602,138
2022-12-28,Passagierverkehr,20778,0.635,149
2022-12-28,Andere Kategorien,0,,63
2022-12-27,Passagierverkehr,20240,0.129,149
2022-12-26,Andere Kategorien,3,,7
2022-12-25,Andere Kategorien,25,,36
2022-12-24,Passagierverkehr,19857,2.058,152
2022-12-24,Andere Kategorien,0,,49
2022-12-23,Passagierverkehr,21733,1.367,163
2022-12-23,Fracht Express,0,142.057,13
2022-12-22,Passagierverkehr,22554,0.168,174
2022-12-22,Andere Kategorien,0,,10
2022-12-21,Passagierverkehr,18715,3.466,161
2022-12-21,Andere Kategorien,4,,18
2022-12-20,Passagierverkehr,17130,0.81,141
2022-12-20,Andere Kategorien,4,,56
2022-12-19,Fracht Express,0,208.189,17
2022-12-19,Fracht Cargo,0,42.109,2
2022-12-18,Passagierverkehr,19688,0.962,152
2022-12-18,Fracht Cargo,0,,
2022-12-17,Fracht Cargo,0,79.752,4
2022-12-16,Passagierverkehr,16300,1.88,146
2022-12-16,Fracht Cargo,0,38.864,2
2022-12-16,Andere Kategorien,19,,11
2022-12-15,Passagierverkehr,18027,1.05,145
2022-12-14,Passagierverkehr,13606,1.247,120
2022-12-14,Fracht Express,0,201.947,17
2022-12-13,Passagierverkehr,13935,4.162,131
2022-12-13,Fracht Express,0,218.04,18
2022-12-13,Andere Kategorien,7,,59
2022-12-12,Passagierverkehr,17058,0.045,136
2022-12-12,Fracht Express,0,192.559,15
2022-12-12,Andere Kategorien,2,,23
2022-12-11,Passagierverkehr,19389,0.834,144
2022-12-11,Fracht Express,0,,
2022-12-10,Passagierverkehr,17309,0.61,129
2022-12-10,Fracht Express,0,44.501,2
2022-12-10,Andere Kategorien,0,,3
2022-12-09,Fracht Cargo,0,70.843,2
2022-12-09,Andere Kategorien,8,,20
2022-12-07,Fracht Express,0,222.245,19
2022-12-07,Andere Kategorien,7,,31
2022-12-06,Fracht Express,0,206.858,19
2022-12-05,Fracht Cargo,0,,
2022-12-04,Passagierverkehr,19636,1.32,155
2022-12-04,Fracht Cargo,0,,
2022-12-03,Andere Kategorien,2,,5
2022-12-02,Andere Kategorien,5,,13
2022-12-01,Fracht Cargo,0,,
2023-01-31,Fracht Express,0,171.003,20
2023-01-31,Andere Kategorien,7,,29
2023-01-30,Passagierverkehr,9565,0.385,87
2023-01-29,Fracht Express,0,,
2023-01-29,Andere Kategorien,3,,49
2023-01-27,Fracht Express,0,149.08,12
2023-01-26,Fracht Cargo,0,,
2023-01-25,Fracht Express,0,203.411,18
2023-01-25,Fracht Cargo,0,61.557,4
2023-01-24,Passagierverkehr,7585,2.209,75
2023-01-24,Fracht Express,0,194.034,18
2023-01-23,Fracht Express,0,182.436,15
2023-01-21,Passagierverkehr,11618,3.041,94
2023-01-21,Fracht Cargo,0,89.83,4
2023-01-20,Passagierverkehr,13590,1.374,122
2023-01-19,Passagierverkehr,7670,1.892,83
2023-01-19,Fracht Express,0,189.399,18
2023-01-18,Passagierverkehr,5214,0.412,62
2023-01-18,Fracht Express,0,215.013,18
2023-01-18,Fracht Cargo,0,67.699,4
2023-01-17,Passagierverkehr,6990,1.278,76
2023-01-17,Fracht Express,0,202.066,18
2023-01-17,Andere Kategorien,4,,48
2023-01-15,Passagierverkehr,16068,1.129,130
2023-01-15,Fracht Cargo,0,,
2023-01-14,Fracht Cargo,0,107.241,4
2023-01-13,Andere Kategorien,2,,45
2023-01-12,Passagierverkehr,10010,3.932,103
2023-01-11,Passagierverkehr,6274,1.216,64
2023-01-11,Fracht Express,0,203.685,18
2023-01-10,Andere Kategorien,12,,29
2023-01-09,Passagierverkehr,12458,0.459,113
2023-01-09,Fracht Express,0,152.487,15
2023-01-07,Passagierverkehr,18440,4.445,139
2023-01-06,Andere Kategorien,3,,76
2023-01-04,Fracht Express,0,150.834,18
2023-01-04,Fracht Cargo,0,79.332,2
2023-01-03,Passagierverkehr,20063,1.124,140
2023-01-02,Fracht Cargo,0,66.047,2
2023-01-01,Fracht Cargo,0,,
2023-02-28,Passagierverkehr,15270,1.7,124
2023-02-28,Andere Kategorien,5,,48
2023-02-27,Fracht Cargo,0,65.849,2
2023-02-26,Passagierverkehr,19790,0.269,149
2023-02-26,Fracht Cargo,0,,
2023-02-26,Andere Kategorien,3,,17
2023-02-25,Fracht Express,0,33.267,2
2023-02-25,Fracht Cargo,0,58.209,4
2023-02-24,Fracht Cargo,0,73.855,2
2023-02-23,Passagierverkehr,16789,0.885,135
2023-02-23,Fracht Express,0,210.788,20
2023-02-22,Passagierverkehr,13684,2.328,112
2023-02-22,Fracht Cargo,0,71.528,2
2023-02-21,Andere Kategorien,0,,54
2023-02-19,Andere Kategorien,1,,51
2023-02-18,Fracht Cargo,0,76.926,4
2023-02-17,Andere Kategorien,19,,74
2023-02-16,Passagierverkehr,16365,0.882,125
2023-02-13,Passagierverkehr,17116,1.004,137
2023-02-13,Fracht Express,0,178.896,16
2023-02-13,Andere Kategorien,7,,92
2023-02-12,Passagierverkehr,18992,0.196,136
2023-02-12,Andere Kategorien,5,,62
2023-02-11,Fracht Cargo,0,58.235,2
2023-02-09,Passagierverkehr,12619,2.377,103
2023-02-09,Andere Kategorien,1,,96
2023-02-08,Fracht Express,0,201.221,20
2023-02-08,Fracht Cargo,0,58.173,2
2023-02-07,Andere Kategorien,10,,52
2023-02-06,Fracht Cargo,0,74.329,2
2023-02-06,Andere Kategorien,15,,28
2023-02-05,Andere Kategorien,3,,9
2023-02-04,Andere Kategorien,2,,51
2023-02-03,Passagierverkehr,16404,1.042,128
2023-02-03,Fracht Cargo,0,60.197,1
2023-02-02,Andere Kategorien,12,,41
2023-03-31,Fracht Express,0,159.295,12
2023-03-29,Fracht Express,0,214.495,20
2023-03-29,Andere Kategorien,9,,65
2023-03-28,Fracht Cargo,0,,
2023-03-28,Andere Kategorien,4,,54
2023-03-26,Passagierverkehr,20302,1.781,143
2023-03-26,Fracht Cargo,0,,
2023-03-26,Andere Kategorien,3,,9
2023-03-25,Fracht Cargo,0,91.098,6
2023-03-24,Passagierverkehr,18642,1.899,141
2023-03-23,Passagierverkehr,15529,0.966,121
2023-03-22,Passagierverkehr,13904,0.803,117
2023-03-22,Fracht Cargo,0,110.237,4
2023-03-21,Andere Kategorien,2,,131
2023-03-20,Passagierverkehr,18508,0.95,133
2023-03-20,Fracht Cargo,0,55.138,2
2023-03-19,Fracht Express,0,,
2023-03-19,Andere Kategorien,11,,41
2023-03-17,Fracht Express,0,151.147,12
2023-03-16,Passagierverkehr,16332,2.431,125
2023-03-16,Andere Kategorien,12,,69
2023-03-15,Fracht Express,0,203.37,20
2023-03-14,Fracht Express,0,213.4,20
2023-03-14,Fracht Cargo,0,57.424,2
2023-03-14,Andere Kategorien,15,,12
2023-03-13,Passagierverkehr,16474,1.425,129
2023-03-13,Fracht Express,0,166.129,14
2023-03-13,Fracht Cargo,0,,
2023-03-13,Andere Kategorien,9,,98
2023-03-11,Fracht Cargo,0,98.535,4
2023-03-08,Passagierverkehr,11849,1.461,98
2023-03-08,Andere Kategorien,8,,11
2023-03-07,Passagierverkehr,13587,1.356,118
2023-03-07,Fracht Express,0,186.927,19
2023-03-07,Andere Kategorien,13,,26
2023-03-06,Passagierverkehr,17537,0.261,136
2023-03-05,Passagierverkehr,19865,0.272,144
2023-03-05,Fracht Cargo,0,,
2023-03-04,Andere Kategorien,5,,78
2023-03-03,Andere Kategorien,4,,58
2023-03-01,Fracht Express,0,197.577,18
2023-03-01,Fracht Cargo,0,64.223,2
2023-04-30,Passagierverkehr,27713,0.774,190
2023-04-30,Fracht Express,0,,
2023-04-28,Fracht Express,0,160.984,14
2023-04-26,Passagierverkehr,23953,1.338,173
2023-04-26,Fracht Express,0,201.228,22
2023-04-25,Fracht Cargo,0,,
2023-04-24,Passagierverkehr,25590,0.229,183
2023-04-24,Fracht Cargo,0,45.851,2
2023-04-23,Fracht Express,0,,
2023-04-23,Andere Kategorien,1,,63
2023-04-22,Andere Kategorien,7,,94
2023-04-21,Fracht Cargo,0,78.078,2
2023-04-20,Fracht Express,0,195.305,20
2023-04-19,Passagierverkehr,23842,1.45,173
2023-04-19,Fracht Cargo,0,79.599,4
2023-04-18,Passagierverkehr,22303,1.892,164
2023-04-17,Fracht Express,0,165.547,16
2023-04-16,Fracht Cargo,0,78.302,2
2023-04-16,Andere Kategorien,3,,8
2023-04-15,Passagierverkehr,23907,1.753,160
2023-04-15,Fracht Cargo,0,35.492,2
2023-04-14,Passagierverkehr,27603,0.852,195
2023-04-14,Fracht Cargo,0,62.988,2
2023-04-13,Passagierverkehr,21654,2.51,153
2023-04-13,Fracht Express,0,202.324,19
2023-04-13,Andere Kategorien,18,,25
2023-04-12,Passagierverkehr,24848,1.636,177
2023-04-12,Fracht Express,0,217.461,19
2023-04-11,Fracht Express,0,174.4,18
2023-04-11,Andere Kategorien,12,,22
2023-04-10,Fracht Express,0,0.0,1
2023-04-10,Fracht Cargo,0,,
2023-04-08,Passagierverkehr,22260,0.704,159
2023-04-08,Andere Kategorien,0,,86
2023-04-07,Passagierverkehr,27410,1.626,198
2023-04-07,Fracht Cargo,0,68.915,2
2023-04-07,Andere Kategorien,8,,9
2023-04-06,Passagierverkehr,22549,1.342,169
2023-04-06,Fracht Cargo,0,,
2023-04-05,Fracht Express,0,197.059,19
2023-04-05,Fracht Cargo,0,71.65,4
2023-04-04,Fracht Cargo,0,,
2023-04-04,Andere Kategorien,12,,83
2023-04-01,Fracht Express,0,31.047,2
2023-04-01,Andere Kategorien,12,,13
2023-05-31,Andere Kategorien,4,,37
2023-05-30,Andere Kategorien,21,,63
2023-05-29,Fracht Express,0,43.013,7
2023-05-29,Andere Kategorien,4,,77
2023-05-27,Fracht Cargo,0,104.385,4
2023-05-26,Passagierverkehr,28023,0.924,189
2023-05-26,Fracht Cargo,0,41.652,2
2023-05-26,Andere Kategorien,24,,67
2023-05-25,Passagierverkehr,23581,2.543,169
2023-05-25,Fracht Cargo,0,11.181,2
2023-05-25,Andere Kategorien,20,,34
2023-05-24,Andere Kategorien,7,,23
2023-05-22,Fracht Express,0,170.696,16
2023-05-21,Fracht Cargo,0,14.984,2
2023-05-21,Andere Kategorien,12,,59
2023-05-19,Fracht Express,0,105.271,11
2023-05-19,Andere Kategorien,1,,77
2023-05-18,Fracht Cargo,0,21.236,2
2023-05-18,Andere Kategorien,10,,75
2023-05-17,Passagierverkehr,24963,1.464,175
2023-05-17,Fracht Express,0,216.201,19
2023-05-16,Fracht Express,0,203.118,19
2023-05-16,Andere Kategorien,14,,12
2023-05-14,Passagierverkehr,27846,1.184,194
2023-05-14,Fracht Cargo,0,3.316,1
2023-05-12,Fracht Cargo,0,13.972,2
2023-05-11,Fracht Express,0,205.644,19
2023-05-11,Fracht Cargo,0,13.042,2
2023-05-10,Passagierverkehr,21459,1.14,179
2023-05-09,Fracht Cargo,0,,
2023-05-08,Passagierverkehr,24747,0.668,182
2023-05-08,Fracht Express,0,147.661,16
2023-05-06,Passagierverkehr,22671,2.135,156
2023-05-05,Passagierverkehr,27377,0.637,188
2023-05-05,Fracht Express,0,146.211,12
2023-05-05,Fracht Cargo,0,,
2023-05-03,Andere Kategorien,0,,80
2023-05-02,Fracht Cargo,0,,
2023-05-01,Fracht Cargo,0,,
2023-05-01,Andere Kategorien,5,,22
2023-06-30,Fracht Express,0,154.946,13
2023-06-30,Andere Kategorien,16,,23
2023-06-29,Passagierverkehr,23301,2.026,176
2023-06-29,Fracht Cargo,0,14.44,3
2023-06-28,Fracht Express,0,214.89,21
2023-06-28,Fracht Cargo,0,76.964,4
2023-06-26,Fracht Express,0,180.158,15
2023-06-25,Fracht Express,0,,
2023-06-25,Fracht Cargo,0,69.956,3
2023-06-23,Passagierverkehr,27576,1.394,189
2023-06-23,Fracht Express,0,181.401,11
2023-06-23,Fracht Cargo,0,52.903,2
2023-06-22,Fracht Express,0,131.47,12
2023-06-22,Andere Kategorien,12,,28
2023-06-20,Passagierverkehr,20569,2.938,166
2023-06-20,Andere Kategorien,4,,49
2023-06-19,Fracht Cargo,0,30.12,1
2023-06-16,Fracht Express,0,153.064,12
2023-06-16,Andere Kategorien,26,,63
2023-06-15,Passagierverkehr,24149,0.757,197
2023-06-14,Passagierverkehr,23269,1.465,201
2023-06-14,Fracht Cargo,0,49.653,2
2023-06-13,Passagierverkehr,22721,1.002,192
2023-06-13,Andere Kategorien,20,,54
2023-06-12,Passagierverkehr,25934,0.655,208
2023-06-12,Fracht Cargo,0,,
2023-06-11,Fracht Cargo,0,21.392,2
2023-06-10,Fracht Express,0,24.844,2
2023-06-10,Fracht Cargo,0,93.72,4
2023-06-10,Andere Kategorien,9,,59
2023-06-08,Fracht Cargo,0,28.554,2
2023-06-08,Andere Kategorien,5,,51
2023-06-07,Fracht Express,0,207.638,19
2023-06-07,Fracht Cargo,0,75.625,4
2023-06-06,Fracht Cargo,0,,
2023-06-04,Passagierverkehr,28543,1.097,195
2023-06-04,Fracht Express,0,,
2023-06-04,Fracht Cargo,0,,
2023-06-03,Passagierverkehr,22229,1.713,160
2023-06-03,Fracht Cargo,0,65.959,4
2023-06-03,Andere Kategorien,6,,94
2023-06-02,Passagierverkehr,27101,2.765,201
2023-07-31,Fracht Express,0,140.845,15
2023-07-31,Fracht Cargo,0,,
2023-07-30,Fracht Express,0,,
2023-07-29,Passagierverkehr,28583,1.644,186
2023-07-27,Andere Kategorien,8,,46
2023-07-26,Andere Kategorien,7,,53
2023-07-25,Passagierverkehr,23887,1.046,172
2023-07-24,Andere Kategorien,20,,42
2023-07-22,Passagierverkehr,26799,2.927,177
2023-07-21,Passagierverkehr,28183,1.508,194
2023-07-21,Fracht Cargo,0,76.707,2
2023-07-20,Andere Kategorien,12,,63
2023-07-19,Andere Kategorien,10,,54
2023-07-17,Fracht Cargo,0,,
2023-07-16,Passagierverkehr,31085,1.982,204
2023-07-16,Andere Kategorien,0,,42
2023-07-15,Fracht Express,0,23.708,2
2023-07-15,Andere Kategorien,13,,66
2023-07-13,Fracht Cargo,0,,
2023-07-11,Fracht Express,0,156.92,16
2023-07-11,Andere Kategorien,1,,31
2023-07-10,Fracht Express,0,169.843,15
2023-07-09,Fracht Express,0,,
2023-07-09,Andere Kategorien,6,,36
2023-07-08,Passagierverkehr,24668,3.524,173
2023-07-08,Fracht Express,0,33.789,2
2023-07-07,Passagierverkehr,26608,3.706,196
2023-07-07,Fracht Cargo,0,66.281,2
2023-07-07,Andere Kategorien,21,,101
2023-07-06,Passagierverkehr,22284,1.958,173
2023-07-06,Fracht Express,0,188.481,19
2023-07-06,Andere Kategorien,17,,71
2023-07-04,Andere Kategorien,6,,47
2023-07-03,Fracht Cargo,0,,
2023-07-01,Passagierverkehr,25183,1.205,178
2023-08-31,Fracht Express,0,204.648,19
2023-08-31,Fracht Cargo,0,,
2023-08-31,Andere Kategorien,0,,63
2023-08-30,Andere Kategorien,10,,90
2023-08-29,Passagierverkehr,22378,1.018,172
2023-08-29,Fracht Cargo,0,,
2023-08-28,Fracht Cargo,0,,
2023-08-28,Andere Kategorien,20,,35
2023-08-27,Fracht Express,0,,
2023-08-27,Fracht Cargo,0,12.883,2
2023-08-26,Fracht Express,0,35.954,2
2023-08-25,Passagierverkehr,27248,3.728,184
2023-08-25,Fracht Express,0,154.35,13
2023-08-24,Andere Kategorien,18,,44
2023-08-22,Fracht Cargo,0,,
2023-08-22,Andere Kategorien,10,,46
2023-08-21,Passagierverkehr,27722,1.419,203
2023-08-21,Fracht Express,0,157.966,15
2023-08-21,Fracht Cargo,0,,
2023-08-20,Fracht Express,0,,
2023-08-19,Andere Kategorien,16,,82
2023-08-18,Passagierverkehr,29843,5.158,203
2023-08-18,Andere Kategorien,15,,122
2023-08-17,Fracht Cargo,0,,
2023-08-16,Fracht Cargo,0,59.319,4
2023-08-16,Andere Kategorien,7,,74
2023-08-15,Fracht Express,0,140.225,19
2023-08-15,Andere Kategorien,15,,52
2023-08-14,Passagierverkehr,29473,1.219,201
2023-08-13,Fracht Express,0,,
2023-08-13,Andere Kategorien,13,,53
2023-08-12,Andere Kategorien,10,,46
2023-08-11,Passagierverkehr,30524,3.802,200
2023-08-10,Passagierverkehr,28930,3.372,198
2023-08-10,Fracht Express,0,164.928,19
2023-08-10,Andere Kategorien,11,,87
2023-08-09,Passagierverkehr,27408,1.135,193
2023-08-07,Passagierverkehr,30581,0.758,198
2023-08-07,Fracht Cargo,0,,
2023-08-06,Passagierverkehr,31523,0.286,204
2023-08-06,Fracht Express,0,,
2023-08-06,Andere Kategorien,3,,5
2023-08-05,Fracht Express,0,25.279,2
2023-08-05,Andere Kategorien,6,,58
2023-08-04,Andere Kategorien,8,,54
2023-08-03,Andere Kategorien,6,,20
2023-09-29,Fracht Express,0,146.755,12
2023-09-29,Andere Kategorien,15,,57
2023-09-28,Fracht Express,0,200.86,19
2023-09-28,Andere Kategorien,9,,74
2023-09-27,Fracht Express,0,199.633,19
2023-09-27,Fracht Cargo,0,24.257,6
2023-09-27,Andere Kategorien,7,,48
2023-09-25,Passagierverkehr,28331,2.487,204
2023-09-25,Fracht Cargo,0,66.899,2
2023-09-23,Fracht Express,0,26.216,2
2023-09-22,Fracht Express,0,147.479,12
2023-09-21,Passagierverkehr,24937,2.308,185
2023-09-21,Fracht Express,0,203.321,19
2023-09-21,Fracht Cargo,0,37.843,2
2023-09-20,Passagierverkehr,24938,0.819,193
2023-09-20,Fracht Express,0,209.188,19
2023-09-20,Fracht Cargo,0,112.301,6
2023-09-18,Passagierverkehr,26833,1.05,199
2023-09-18,Fracht Cargo,0,70.644,5
2023-09-17,Andere Kategorien,4,,67
2023-09-16,Andere Kategorien,23,,79
2023-09-15,Fracht Express,0,139.814,12
2023-09-14,Passagierverkehr,24729,0.228,182
2023-09-13,Passagierverkehr,24534,3.979,193
2023-09-13,Andere Kategorien,8,,27
2023-09-12,Passagierverkehr,21433,2.197,178
2023-09-12,Fracht Cargo,0,3.258,1
2023-09-12,Andere Kategorien,11,,64
2023-09-11,Andere Kategorien,11,,87
2023-09-10,Passagierverkehr,30167,2.447,211
2023-09-10,Fracht Cargo,0,29.439,2
2023-09-09,Fracht Express,0,25.799,2
2023-09-08,Fracht Express,0,135.893,12
2023-09-07,Passagierverkehr,25511,1.223,191
2023-09-07,Fracht Cargo,0,12.141,2
2023-09-07,Andere Kategorien,16,,50
2023-09-06,Fracht Express,0,192.773,19
2023-09-05,Fracht Express,0,210.252,20
2023-09-05,Fracht Cargo,0,,
2023-09-03,Fracht Cargo,0,42.23,2
2023-09-03,Andere Kategorien,12,,60
2023-09-02,Fracht Express,0,32.42,2
2023-09-02,Fracht Cargo,0,52.08,3
2023-09-01,Passagierverkehr,28700,2.855,196
2023-09-01,Andere Kategorien,2,,105
2023-10-31,Andere Kategorien,4,,38
2023-10-30,Fracht Express,0,180.58,15
2023-10-29,Passagierverkehr,27383,0.14,193
2023-10-29,Fracht Express,0,,
2023-10-28,Passagierverkehr,26662,2.49,179
2023-10-28,Fracht Express,0,30.557,2
2023-10-28,Fracht Cargo,0,98.014,4
2023-10-27,Passagierverkehr,30630,2.086,208
2023-10-27,Fracht Express,0,148.911,12
2023-10-27,Fracht Cargo,0,48.975,2
2023-10-26,Passagierverkehr,18926,2.278,147
2023-10-26,Fracht Cargo,0,30.156,2
2023-10-25,Andere Kategorien,12,,31
2023-10-24,Fracht Express,0,169.515,17
2023-10-24,Andere Kategorien,17,,20
2023-10-23,Passagierverkehr,27056,3.926,200
2023-10-22,Passagierverkehr,30306,0.647,213
2023-10-21,Passagierverkehr,28554,3.854,189
2023-10-20,Passagierverkehr,26852,13.36,184
2023-10-17,Fracht Express,0,145.164,17
2023-10-17,Fracht Cargo,0,2.737,1
2023-10-16,Passagierverkehr,28379,1.22,209
2023-10-15,Andere Kategorien,4,,38
2023-10-14,Passagierverkehr,26876,2.357,172
2023-10-14,Andere Kategorien,20,,20
2023-10-13,Fracht Cargo,0,64.83,2
2023-10-13,Andere Kategorien,12,,71
2023-10-12,Passagierverkehr,26687,1.746,182
2023-10-12,Fracht Cargo,0,23.314,2
2023-10-12,Andere Kategorien,0,,56
2023-10-11,Fracht Express,0,197.365,19
2023-10-11,Andere Kategorien,8,,99
2023-10-10,Fracht Cargo,0,6.844,2
