anfangszeit,pm25,zeitstempel_text
2021-05-13T17:00:00+00:00,,13.05.2021 19:00:00
2021-05-13T20:30:00+00:00,,13.05.2021 22:30:00
2021-05-14T00:00:00+00:00,,14.05.2021 02:00:00
2021-05-14T00:30:00+00:00,,14.05.2021 02:30:00
2021-05-14T03:30:00+00:00,,14.05.2021 05:30:00
2021-05-14T10:00:00+00:00,,14.05.2021 12:00:00
2021-05-15T00:00:00+00:00,,15.05.2021 02:00:00
2021-05-15T06:30:00+00:00,,15.05.2021 08:30:00
2021-05-15T07:30:00+00:00,,15.05.2021 09:30:00
2021-05-15T08:00:00+00:00,,15.05.2021 10:00:00
2021-05-15T09:00:00+00:00,,15.05.2021 11:00:00
2021-05-15T15:30:00+00:00,,15.05.2021 17:30:00
2021-05-15T17:30:00+00:00,,15.05.2021 19:30:00
2021-05-15T21:00:00+00:00,,15.05.2021 23:00:00
2021-05-15T22:30:00+00:00,,16.05.2021 00:30:00
2021-05-16T06:00:00+00:00,,16.05.2021 08:00:00
2021-05-16T22:30:00+00:00,,17.05.2021 00:30:00
2021-05-16T23:30:00+00:00,,17.05.2021 01:30:00
2021-05-17T05:00:00+00:00,,17.05.2021 07:00:00
2021-05-17T13:00:00+00:00,,17.05.2021 15:00:00
2021-05-17T17:30:00+00:00,,17.05.2021 19:30:00
2021-05-17T18:30:00+00:00,,17.05.2021 20:30:00
2021-05-18T14:00:00+00:00,,18.05.2021 16:00:00
2021-05-18T15:30:00+00:00,,18.05.2021 17:30:00
2021-05-18T22:00:00+00:00,,19.05.2021 00:00:00
2021-05-19T02:00:00+00:00,,19.05.2021 04:00:00
2021-05-19T08:00:00+00:00,,19.05.2021 10:00:00
2021-05-19T09:30:00+00:00,,19.05.2021 11:30:00
2021-05-19T16:30:00+00:00,,19.05.2021 18:30:00
2021-05-19T20:00:00+00:00,,19.05.2021 22:00:00
2021-05-20T09:00:00+00:00,,20.05.2021 11:00:00
2021-05-20T13:30:00+00:00,,20.05.2021 15:30:00
2021-05-20T20:30:00+00:00,,20.05.2021 22:30:00
2021-05-20T21:30:00+00:00,,20.05.2021 23:30:00
2021-05-21T02:30:00+00:00,,21.05.2021 04:30:00
2021-05-21T06:00:00+00:00,,21.05.2021 08:00:00
2021-05-21T13:00:00+00:00,,21.05.2021 15:00:00
2021-05-21T17:30:00+00:00,,21.05.2021 19:30:00
2021-05-21T22:30:00+00:00,,22.05.2021 00:30:00
2021-05-22T06:30:00+00:00,,22.05.2021 08:30:00
2021-05-22T09:30:00+00:00,,22.05.2021 11:30:00
2021-05-22T17:00:00+00:00,,22.05.2021 19:00:00
2021-05-23T01:30:00+00:00,,23.05.2021 03:30:00
2021-05-23T03:00:00+00:00,,23.05.2021 05:00:00
2021-05-23T04:30:00+00:00,,23.05.2021 06:30:00
2021-05-23T07:00:00+00:00,,23.05.2021 09:00:00
2021-05-23T11:30:00+00:00,,23.05.2021 13:30:00
2021-05-23T16:30:00+00:00,,23.05.2021 18:30:00
2021-05-24T01:30:00+00:00,,24.05.2021 03:30:00
2021-05-24T02:00:00+00:00,,24.05.2021 04:00:00
2021-05-24T04:30:00+00:00,,24.05.2021 06:30:00
2021-05-24T10:00:00+00:00,,24.05.2021 12:00:00
2021-05-24T13:00:00+00:00,,24.05.2021 15:00:00
2021-05-25T00:00:00+00:00,,25.05.2021 02:00:00
2021-05-25T01:30:00+00:00,,25.05.2021 03:30:00
2021-05-25T04:00:00+00:00,,25.05.2021 06:00:00
2021-05-25T05:00:00+00:00,,25.05.2021 07:00:00
2021-05-25T13:00:00+00:00,,25.05.2021 15:00:00
2021-05-25T21:30:00+00:00,,25.05.2021 23:30:00
2021-05-25T22:00:00+00:00,,26.05.2021 00:00:00
2021-05-26T05:30:00+00:00,,26.05.2021 07:30:00
2021-05-26T12:00:00+00:00,,26.05.2021 14:00:00
2021-05-26T12:30:00+00:00,,26.05.2021 14:30:00
2021-05-26T15:00:00+00:00,,26.05.2021 17:00:00
2021-05-26T15:30:00+00:00,,26.05.2021 17:30:00
2021-05-26T17:30:00+00:00,,26.05.2021 19:30:00
2021-05-26T21:00:00+00:00,,26.05.2021 23:00:00
2021-05-26T23:00:00+00:00,,27.05.2021 01:00:00
2021-05-27T00:00:00+00:00,,27.05.2021 02:00:00
2021-05-27T01:00:00+00:00,,27.05.2021 03:00:00
2021-05-27T03:00:00+00:00,,27.05.2021 05:00:00
2021-05-27T04:00:00+00:00,,27.05.2021 06:00:00
2021-05-27T07:00:00+00:00,,27.05.2021 09:00:00
2021-05-27T14:30:00+00:00,,27.05.2021 16:30:00
2021-05-27T16:00:00+00:00,,27.05.2021 18:00:00
2021-05-27T16:30:00+00:00,,27.05.2021 18:30:00
2021-05-27T18:00:00+00:00,,27.05.2021 20:00:00
2021-05-27T20:00:00+00:00,,27.05.2021 22:00:00
2021-05-27T21:30:00+00:00,,27.05.2021 23:30:00
2021-05-28T00:30:00+00:00,,28.05.2021 02:30:00
2021-05-28T04:00:00+00:00,,28.05.2021 06:00:00
2021-05-28T07:30:00+00:00,,28.05.2021 09:30:00
2021-05-28T08:30:00+00:00,,28.05.2021 10:30:00
2021-05-28T17:00:00+00:00,,28.05.2021 19:00:00
2021-05-28T17:30:00+00:00,,28.05.2021 19:30:00
2021-05-28T22:00:00+00:00,,29.05.2021 00:00:00
2021-05-29T02:00:00+00:00,,29.05.2021 04:00:00
2021-05-29T04:00:00+00:00,,29.05.2021 06:00:00
2021-05-29T12:30:00+00:00,,29.05.2021 14:30:00
2021-05-29T15:30:00+00:00,,29.05.2021 17:30:00
2021-05-29T17:00:00+00:00,,29.05.2021 19:00:00
2021-05-29T20:30:00+00:00,,29.05.2021 22:30:00
2021-05-30T04:00:00+00:00,,30.05.2021 06:00:00
2021-05-30T06:00:00+00:00,,30.05.2021 08:00:00
2021-05-30T10:30:00+00:00,,30.05.2021 12:30:00
2021-05-30T11:30:00+00:00,,30.05.2021 13:30:00
2021-05-30T16:00:00+00:00,,30.05.2021 18:00:00
2021-05-30T17:00:00+00:00,,30.05.2021 19:00:00
2021-05-30T21:30:00+00:00,,30.05.2021 23:30:00
2021-05-31T02:30:00+00:00,,31.05.2021 04:30:00
2021-05-31T03:30:00+00:00,,31.05.2021 05:30:00
2021-05-31T15:30:00+00:00,,31.05.2021 17:30:00
2021-05-31T19:30:00+00:00,,31.05.2021 21:30:00
2021-05-31T20:00:00+00:00,,31.05.2021 22:00:00
2021-05-31T20:30:00+00:00,,31.05.2021 22:30:00
2021-06-01T03:00:00+00:00,,01.06.2021 05:00:00
2021-06-01T05:30:00+00:00,,01.06.2021 07:30:00
2021-06-01T17:30:00+00:00,2.4,01.06.2021 19:30:00
2021-06-01T20:30:00+00:00,3.3,01.06.2021 22:30:00
2021-06-01T21:00:00+00:00,3.7,01.06.2021 23:00:00
2021-06-02T07:30:00+00:00,3.8,02.06.2021 09:30:00
2021-06-02T10:00:00+00:00,3.6,02.06.2021 12:00:00
2021-06-02T12:00:00+00:00,3.0,02.06.2021 14:00:00
2021-06-02T16:30:00+00:00,2.1,02.06.2021 18:30:00
2021-06-02T17:00:00+00:00,2.3,02.06.2021 19:00:00
2021-06-02T19:30:00+00:00,2.6,02.06.2021 21:30:00
2021-06-02T23:30:00+00:00,4.5,03.06.2021 01:30:00
2021-06-03T08:00:00+00:00,5.2,03.06.2021 10:00:00
2021-06-03T08:30:00+00:00,4.5,03.06.2021 10:30:00
2021-06-03T09:30:00+00:00,3.5,03.06.2021 11:30:00
2021-06-03T14:00:00+00:00,2.8,03.06.2021 16:00:00
2021-06-03T14:30:00+00:00,2.7,03.06.2021 16:30:00
2021-06-03T22:30:00+00:00,3.6,04.06.2021 00:30:00
2021-06-04T00:30:00+00:00,4.9,04.06.2021 02:30:00
2021-06-04T04:30:00+00:00,6.8,04.06.2021 06:30:00
2021-06-04T06:30:00+00:00,6.3,04.06.2021 08:30:00
2021-06-04T11:30:00+00:00,2.6,04.06.2021 13:30:00
2021-06-04T15:30:00+00:00,2.0,04.06.2021 17:30:00
2021-06-04T16:00:00+00:00,2.2,04.06.2021 18:00:00
2021-06-04T17:30:00+00:00,2.3,04.06.2021 19:30:00
2021-06-04T21:30:00+00:00,3.6,04.06.2021 23:30:00
2021-06-04T22:00:00+00:00,3.0,05.06.2021 00:00:00
2021-06-05T01:00:00+00:00,2.3,05.06.2021 03:00:00
2021-06-05T02:00:00+00:00,2.5,05.06.2021 04:00:00
2021-06-05T06:00:00+00:00,2.7,05.06.2021 08:00:00
2021-06-05T07:00:00+00:00,1.6,05.06.2021 09:00:00
2021-06-05T08:00:00+00:00,1.2,05.06.2021 10:00:00
2021-06-05T13:00:00+00:00,1.0,05.06.2021 15:00:00
2021-06-05T17:30:00+00:00,0.8,05.06.2021 19:30:00
2021-06-05T19:00:00+00:00,1.0,05.06.2021 21:00:00
2021-06-05T20:00:00+00:00,0.6,05.06.2021 22:00:00
2021-06-05T21:30:00+00:00,1.8,05.06.2021 23:30:00
2021-06-06T02:30:00+00:00,2.2,06.06.2021 04:30:00
2021-06-06T06:30:00+00:00,1.2,06.06.2021 08:30:00
2021-06-06T07:00:00+00:00,1.4,06.06.2021 09:00:00
2021-06-06T08:00:00+00:00,1.7,06.06.2021 10:00:00
2021-06-06T13:00:00+00:00,5.7,06.06.2021 15:00:00
2021-06-06T19:00:00+00:00,12.5,06.06.2021 21:00:00
2021-06-07T00:30:00+00:00,19.8,07.06.2021 02:30:00
2021-06-07T12:00:00+00:00,26.7,07.06.2021 14:00:00
2021-06-07T22:30:00+00:00,6.6,08.06.2021 00:30:00
2021-06-08T00:30:00+00:00,16.0,08.06.2021 02:30:00
2021-06-08T01:30:00+00:00,20.8,08.06.2021 03:30:00
2021-06-08T04:30:00+00:00,24.8,08.06.2021 06:30:00
2021-06-08T05:00:00+00:00,20.1,08.06.2021 07:00:00
2021-06-08T10:30:00+00:00,6.0,08.06.2021 12:30:00
2021-06-08T12:30:00+00:00,8.2,08.06.2021 14:30:00
2021-06-08T14:00:00+00:00,13.5,08.06.2021 16:00:00
2021-06-08T17:00:00+00:00,21.0,08.06.2021 19:00:00
2021-06-08T20:30:00+00:00,10.4,08.06.2021 22:30:00
2021-06-09T03:00:00+00:00,8.9,09.06.2021 05:00:00
2021-06-09T03:30:00+00:00,8.9,09.06.2021 05:30:00
2021-06-09T04:30:00+00:00,11.9,09.06.2021 06:30:00
2021-06-10T03:30:00+00:00,16.3,10.06.2021 05:30:00
2021-06-10T04:00:00+00:00,15.7,10.06.2021 06:00:00
2021-06-10T04:30:00+00:00,13.9,10.06.2021 06:30:00
2021-06-10T10:30:00+00:00,7.5,10.06.2021 12:30:00
2021-06-10T16:00:00+00:00,3.4,10.06.2021 18:00:00
2021-06-10T21:00:00+00:00,11.2,10.06.2021 23:00:00
2021-06-10T22:00:00+00:00,11.3,11.06.2021 00:00:00
2021-06-11T01:00:00+00:00,15.3,11.06.2021 03:00:00
2021-06-11T02:00:00+00:00,14.5,11.06.2021 04:00:00
2021-06-11T02:30:00+00:00,13.8,11.06.2021 04:30:00
2021-06-11T06:00:00+00:00,11.8,11.06.2021 08:00:00
2021-06-11T08:00:00+00:00,8.3,11.06.2021 10:00:00
2021-06-11T09:30:00+00:00,5.3,11.06.2021 11:30:00
2021-06-11T20:00:00+00:00,9.2,11.06.2021 22:00:00
2021-06-11T21:30:00+00:00,10.6,11.06.2021 23:30:00
2021-06-11T22:00:00+00:00,10.3,12.06.2021 00:00:00
2021-06-12T10:30:00+00:00,7.7,12.06.2021 12:30:00
2021-06-12T14:00:00+00:00,2.0,12.06.2021 16:00:00
2021-06-12T16:00:00+00:00,1.0,12.06.2021 18:00:00
2021-06-12T23:30:00+00:00,4.5,13.06.2021 01:30:00
2021-06-13T03:00:00+00:00,4.0,13.06.2021 05:00:00
2021-06-13T15:00:00+00:00,3.3,13.06.2021 17:00:00
2021-06-13T18:00:00+00:00,3.0,13.06.2021 20:00:00
2021-06-13T19:30:00+00:00,1.7,13.06.2021 21:30:00
2021-06-13T22:30:00+00:00,1.5,14.06.2021 00:30:00
2021-06-14T00:00:00+00:00,1.9,14.06.2021 02:00:00
2021-06-14T07:30:00+00:00,3.1,14.06.2021 09:30:00
2021-06-14T17:00:00+00:00,2.1,14.06.2021 19:00:00
2021-06-14T21:30:00+00:00,4.5,14.06.2021 23:30:00
2021-06-14T22:00:00+00:00,4.3,15.06.2021 00:00:00
2021-06-14T23:00:00+00:00,4.8,15.06.2021 01:00:00
2021-06-14T23:30:00+00:00,5.0,15.06.2021 01:30:00
2021-06-15T05:00:00+00:00,6.6,15.06.2021 07:00:00
2021-06-15T12:00:00+00:00,3.5,15.06.2021 14:00:00
2021-06-16T01:30:00+00:00,5.4,16.06.2021 03:30:00
2021-06-16T08:00:00+00:00,4.2,16.06.2021 10:00:00
2021-06-16T12:00:00+00:00,2.3,16.06.2021 14:00:00
2021-06-16T13:30:00+00:00,2.4,16.06.2021 15:30:00
2021-06-16T15:30:00+00:00,2.2,16.06.2021 17:30:00
2021-06-16T16:00:00+00:00,2.2,16.06.2021 18:00:00
2021-06-16T22:30:00+00:00,4.8,17.06.2021 00:30:00
2021-06-17T15:00:00+00:00,5.0,17.06.2021 17:00:00
2021-06-17T15:30:00+00:00,4.7,17.06.2021 17:30:00
2021-06-17T19:30:00+00:00,6.0,17.06.2021 21:30:00
2021-06-17T22:30:00+00:00,5.0,18.06.2021 00:30:00
2021-06-18T02:30:00+00:00,4.9,18.06.2021 04:30:00
2021-06-18T04:00:00+00:00,5.3,18.06.2021 06:00:00
2021-06-18T08:00:00+00:00,5.7,18.06.2021 10:00:00
2021-06-18T15:30:00+00:00,6.4,18.06.2021 17:30:00
2021-06-18T22:30:00+00:00,8.0,19.06.2021 00:30:00
2021-06-19T07:30:00+00:00,8.8,19.06.2021 09:30:00
2021-06-19T16:00:00+00:00,7.4,19.06.2021 18:00:00
2021-06-19T17:00:00+00:00,7.9,19.06.2021 19:00:00
2021-06-19T18:00:00+00:00,9.0,19.06.2021 20:00:00
2021-06-19T22:00:00+00:00,11.4,20.06.2021 00:00:00
2021-06-20T03:00:00+00:00,1.6,20.06.2021 05:00:00
2021-06-20T05:00:00+00:00,2.5,20.06.2021 07:00:00
2021-06-20T06:30:00+00:00,2.7,20.06.2021 08:30:00
2021-06-20T10:30:00+00:00,2.5,20.06.2021 12:30:00
2021-06-20T12:00:00+00:00,5.2,20.06.2021 14:00:00
2021-06-20T13:30:00+00:00,6.7,20.06.2021 15:30:00
2021-06-20T19:00:00+00:00,2.9,20.06.2021 21:00:00
2021-06-21T01:00:00+00:00,4.0,21.06.2021 03:00:00
2021-06-21T01:30:00+00:00,3.7,21.06.2021 03:30:00
2021-06-21T03:00:00+00:00,4.4,21.06.2021 05:00:00
2021-06-21T06:30:00+00:00,4.4,21.06.2021 08:30:00
2021-06-21T09:30:00+00:00,2.0,21.06.2021 11:30:00
2021-06-22T00:30:00+00:00,2.3,22.06.2021 02:30:00
2021-06-22T02:30:00+00:00,2.3,22.06.2021 04:30:00
2021-06-23T12:00:00+00:00,6.3,23.06.2021 14:00:00
2021-06-23T13:00:00+00:00,5.8,23.06.2021 15:00:00
2021-06-23T14:30:00+00:00,9.9,23.06.2021 16:30:00
2021-06-23T16:00:00+00:00,8.1,23.06.2021 18:00:00
2021-06-23T18:30:00+00:00,11.9,23.06.2021 20:30:00
2021-06-23T21:00:00+00:00,5.8,23.06.2021 23:00:00
2021-06-24T06:00:00+00:00,2.5,24.06.2021 08:00:00
2021-06-24T15:00:00+00:00,0.6,24.06.2021 17:00:00
2021-06-25T00:30:00+00:00,9.2,25.06.2021 02:30:00
2021-06-25T04:00:00+00:00,9.6,25.06.2021 06:00:00
2021-06-25T09:00:00+00:00,6.1,25.06.2021 11:00:00
2021-06-25T15:30:00+00:00,3.3,25.06.2021 17:30:00
2021-06-25T20:30:00+00:00,4.1,25.06.2021 22:30:00
2021-06-26T12:00:00+00:00,4.4,26.06.2021 14:00:00
2021-06-26T13:00:00+00:00,5.7,26.06.2021 15:00:00
2021-06-27T02:00:00+00:00,7.5,27.06.2021 04:00:00
2021-06-27T11:00:00+00:00,3.1,27.06.2021 13:00:00
2021-06-27T11:30:00+00:00,2.1,27.06.2021 13:30:00
2021-06-27T17:30:00+00:00,5.7,27.06.2021 19:30:00
2021-06-27T20:00:00+00:00,6.5,27.06.2021 22:00:00
2021-06-28T01:00:00+00:00,4.2,28.06.2021 03:00:00
2021-06-28T14:30:00+00:00,2.5,28.06.2021 16:30:00
2021-06-28T18:30:00+00:00,4.1,28.06.2021 20:30:00
2021-06-28T19:00:00+00:00,4.1,28.06.2021 21:00:00
2021-06-29T19:30:00+00:00,,29.06.2021 21:30:00
2021-06-29T23:00:00+00:00,,30.06.2021 01:00:00
2021-06-30T08:30:00+00:00,,30.06.2021 10:30:00
2021-06-30T22:00:00+00:00,,01.07.2021 00:00:00
2021-07-01T05:00:00+00:00,,01.07.2021 07:00:00
2021-07-01T07:00:00+00:00,,01.07.2021 09:00:00
2021-07-01T11:30:00+00:00,,01.07.2021 13:30:00
2021-07-01T19:30:00+00:00,,01.07.2021 21:30:00
2021-07-01T20:00:00+00:00,,01.07.2021 22:00:00
2021-07-01T23:00:00+00:00,,02.07.2021 01:00:00
2021-07-02T17:30:00+00:00,,02.07.2021 19:30:00
2021-07-02T18:00:00+00:00,,02.07.2021 20:00:00
2021-07-02T19:30:00+00:00,,02.07.2021 21:30:00
2021-07-02T20:00:00+00:00,,02.07.2021 22:00:00
2021-07-03T00:00:00+00:00,,03.07.2021 02:00:00
2021-07-03T00:30:00+00:00,,03.07.2021 02:30:00
2021-07-03T05:30:00+00:00,,03.07.2021 07:30:00
2021-07-03T12:00:00+00:00,,03.07.2021 14:00:00
2021-07-03T17:30:00+00:00,,03.07.2021 19:30:00
2021-07-03T18:30:00+00:00,,03.07.2021 20:30:00
2021-07-04T01:00:00+00:00,,04.07.2021 03:00:00
2021-07-04T02:30:00+00:00,,04.07.2021 04:30:00
2021-07-04T05:00:00+00:00,,04.07.2021 07:00:00
2021-07-04T20:30:00+00:00,,04.07.2021 22:30:00
2021-07-05T13:30:00+00:00,,05.07.2021 15:30:00
2021-07-05T15:30:00+00:00,,05.07.2021 17:30:00
2021-09-14T06:30:00+00:00,10.8,14.09.2021 08:30:00
2021-09-15T07:00:00+00:00,9.1,15.09.2021 09:00:00
2021-09-15T17:30:00+00:00,4.8,15.09.2021 19:30:00
2021-09-16T07:00:00+00:00,8.1,16.09.2021 09:00:00
2021-09-16T16:00:00+00:00,6.4,16.09.2021 18:00:00
2021-09-17T17:00:00+00:00,3.5,17.09.2021 19:00:00
2021-09-18T07:00:00+00:00,8.1,18.09.2021 09:00:00
2021-09-18T08:00:00+00:00,7.6,18.09.2021 10:00:00
2021-09-18T23:30:00+00:00,8.2,19.09.2021 01:30:00
2021-09-19T12:30:00+00:00,0.5,19.09.2021 14:30:00
2021-09-19T19:00:00+00:00,2.0,19.09.2021 21:00:00
2021-09-20T00:30:00+00:00,4.9,20.09.2021 02:30:00
2021-09-20T01:30:00+00:00,2.9,20.09.2021 03:30:00
2021-09-20T06:30:00+00:00,3.0,20.09.2021 08:30:00
2021-09-20T09:00:00+00:00,2.1,20.09.2021 11:00:00
2021-09-21T18:00:00+00:00,10.9,21.09.2021 20:00:00
2021-09-21T21:00:00+00:00,11.5,21.09.2021 23:00:00
2021-09-22T12:30:00+00:00,13.1,22.09.2021 14:30:00
2021-09-22T14:00:00+00:00,10.3,22.09.2021 16:00:00
2021-09-23T06:00:00+00:00,8.4,23.09.2021 08:00:00
2021-09-23T11:00:00+00:00,7.6,23.09.2021 13:00:00
2021-09-23T12:30:00+00:00,4.9,23.09.2021 14:30:00
2021-09-23T18:30:00+00:00,9.0,23.09.2021 20:30:00
2021-09-24T03:00:00+00:00,11.1,24.09.2021 05:00:00
2021-09-24T10:00:00+00:00,8.6,24.09.2021 12:00:00
2021-09-24T16:30:00+00:00,5.2,24.09.2021 18:30:00
2021-09-24T17:00:00+00:00,5.3,24.09.2021 19:00:00
2021-09-25T03:00:00+00:00,8.3,25.09.2021 05:00:00
2021-09-25T05:30:00+00:00,8.8,25.09.2021 07:30:00
2021-09-25T20:30:00+00:00,8.5,25.09.2021 22:30:00
2021-09-25T21:00:00+00:00,9.5,25.09.2021 23:00:00
2021-09-26T20:00:00+00:00,9.1,26.09.2021 22:00:00
2021-09-27T05:30:00+00:00,14.2,27.09.2021 07:30:00
2021-09-27T23:30:00+00:00,,28.09.2021 01:30:00
2021-09-28T02:30:00+00:00,,28.09.2021 04:30:00
2021-09-28T13:00:00+00:00,,28.09.2021 15:00:00
2021-09-28T19:00:00+00:00,,28.09.2021 21:00:00
2021-09-29T08:00:00+00:00,,29.09.2021 10:00:00
2021-09-29T10:30:00+00:00,,29.09.2021 12:30:00
2021-09-30T01:00:00+00:00,,30.09.2021 03:00:00
2021-09-30T01:30:00+00:00,,30.09.2021 03:30:00
2021-09-30T07:00:00+00:00,,30.09.2021 09:00:00
2021-09-30T20:30:00+00:00,,30.09.2021 22:30:00
2021-09-30T23:00:00+00:00,,01.10.2021 01:00:00
2021-10-01T08:00:00+00:00,,01.10.2021 10:00:00
2021-10-01T14:00:00+00:00,,01.10.2021 16:00:00
2021-10-02T06:00:00+00:00,,02.10.2021 08:00:00
2021-10-02T11:30:00+00:00,,02.10.2021 13:30:00
2021-10-02T16:00:00+00:00,,02.10.2021 18:00:00
2021-10-02T19:30:00+00:00,,02.10.2021 21:30:00
2021-10-03T04:00:00+00:00,,03.10.2021 06:00:00
2021-10-03T07:30:00+00:00,,03.10.2021 09:30:00
2021-10-03T11:30:00+00:00,,03.10.2021 13:30:00
2021-10-04T00:30:00+00:00,,04.10.2021 02:30:00
2021-10-04T04:30:00+00:00,,04.10.2021 06:30:00
2021-10-04T19:30:00+00:00,,04.10.2021 21:30:00
2021-10-05T00:00:00+00:00,,05.10.2021 02:00:00
2021-10-05T10:00:00+00:00,,05.10.2021 12:00:00
2021-10-06T01:30:00+00:00,,06.10.2021 03:30:00
2021-10-07T05:00:00+00:00,,07.10.2021 07:00:00
2021-10-07T05:30:00+00:00,,07.10.2021 07:30:00
2021-10-07T11:30:00+00:00,,07.10.2021 13:30:00
2021-10-07T14:00:00+00:00,,07.10.2021 16:00:00
2021-10-09T14:00:00+00:00,,09.10.2021 16:00:00
2021-10-09T17:00:00+00:00,,09.10.2021 19:00:00
2021-10-09T20:30:00+00:00,,09.10.2021 22:30:00
2021-10-10T02:00:00+00:00,,10.10.2021 04:00:00
2021-10-10T04:00:00+00:00,,10.10.2021 06:00:00
2021-10-10T17:00:00+00:00,,10.10.2021 19:00:00
2021-10-10T18:30:00+00:00,,10.10.2021 20:30:00
2021-10-11T10:30:00+00:00,,11.10.2021 12:30:00
2021-10-11T11:00:00+00:00,,11.10.2021 13:00:00
2021-10-12T01:00:00+00:00,,12.10.2021 03:00:00
2021-10-12T02:00:00+00:00,,12.10.2021 04:00:00
2021-10-13T13:00:00+00:00,,13.10.2021 15:00:00
2021-10-13T22:00:00+00:00,,14.10.2021 00:00:00
2021-10-14T00:30:00+00:00,,14.10.2021 02:30:00
2021-10-14T06:30:00+00:00,,14.10.2021 08:30:00
2021-10-14T14:30:00+00:00,,14.10.2021 16:30:00
2021-10-15T00:00:00+00:00,,15.10.2021 02:00:00
2021-10-15T19:30:00+00:00,,15.10.2021 21:30:00
2021-10-15T20:30:00+00:00,,15.10.2021 22:30:00
2021-10-15T23:00:00+00:00,,16.10.2021 01:00:00
2021-10-16T11:30:00+00:00,,16.10.2021 13:30:00
2021-10-17T13:00:00+00:00,,17.10.2021 15:00:00
2021-10-17T16:00:00+00:00,,17.10.2021 18:00:00
2021-10-17T20:30:00+00:00,,17.10.2021 22:30:00
2021-10-18T02:00:00+00:00,,18.10.2021 04:00:00
2021-10-18T13:30:00+00:00,,18.10.2021 15:30:00
2021-10-18T14:30:00+00:00,,18.10.2021 16:30:00
2021-10-18T17:00:00+00:00,,18.10.2021 19:00:00
2021-10-19T15:30:00+00:00,,19.10.2021 17:30:00
2021-10-19T22:30:00+00:00,,20.10.2021 00:30:00
2021-10-20T15:30:00+00:00,,20.10.2021 17:30:00
2021-10-21T16:00:00+00:00,,21.10.2021 18:00:00
2021-10-21T20:00:00+00:00,,21.10.2021 22:00:00
2021-10-21T22:30:00+00:00,1.3,22.10.2021 00:30:00
2021-10-22T02:00:00+00:00,1.3,22.10.2021 04:00:00
2021-10-22T15:30:00+00:00,1.3,22.10.2021 17:30:00
2021-10-22T20:00:00+00:00,4.5,22.10.2021 22:00:00
2021-10-23T13:00:00+00:00,2.7,23.10.2021 15:00:00
2021-10-23T23:30:00+00:00,13.7,24.10.2021 01:30:00
2021-10-24T01:30:00+00:00,6.8,24.10.2021 03:30:00
2021-10-24T08:30:00+00:00,12.1,24.10.2021 10:30:00
2021-10-25T01:00:00+00:00,13.2,25.10.2021 03:00:00
2021-10-25T10:30:00+00:00,14.4,25.10.2021 12:30:00
2021-10-25T17:30:00+00:00,8.1,25.10.2021 19:30:00
2021-10-25T21:30:00+00:00,12.7,25.10.2021 23:30:00
2021-10-25T22:30:00+00:00,12.6,26.10.2021 00:30:00
2021-10-25T23:00:00+00:00,14.6,26.10.2021 01:00:00
2021-10-26T10:30:00+00:00,11.8,26.10.2021 12:30:00
2021-10-26T12:00:00+00:00,4.3,26.10.2021 14:00:00
2021-10-26T14:00:00+00:00,3.4,26.10.2021 16:00:00
2021-10-26T20:00:00+00:00,6.8,26.10.2021 22:00:00
2021-10-27T03:30:00+00:00,11.8,27.10.2021 05:30:00
2021-10-27T19:00:00+00:00,13.5,27.10.2021 21:00:00
2021-10-27T21:30:00+00:00,15.0,27.10.2021 23:30:00
2021-10-27T23:00:00+00:00,18.1,28.10.2021 01:00:00
2021-10-28T14:30:00+00:00,7.9,28.10.2021 16:30:00
2021-10-28T15:00:00+00:00,7.9,28.10.2021 17:00:00
2021-10-28T17:30:00+00:00,18.2,28.10.2021 19:30:00
2021-10-28T23:00:00+00:00,22.9,29.10.2021 01:00:00
2021-10-30T16:30:00+00:00,12.6,30.10.2021 18:30:00
2021-10-31T02:30:00+00:00,,31.10.2021 03:30:00
2021-10-31T03:00:00+00:00,,31.10.2021 04:00:00
2021-11-01T02:30:00+00:00,0.7,01.11.2021 03:30:00
2021-11-01T05:30:00+00:00,1.4,01.11.2021 06:30:00
2021-11-01T09:00:00+00:00,0.7,01.11.2021 10:00:00
2021-11-01T13:30:00+00:00,1.3,01.11.2021 14:30:00
2021-11-02T11:00:00+00:00,0.7,02.11.2021 12:00:00
2021-11-02T13:00:00+00:00,0.7,02.11.2021 14:00:00
2021-11-02T22:00:00+00:00,4.8,02.11.2021 23:00:00
2021-11-03T05:30:00+00:00,4.9,03.11.2021 06:30:00
2021-11-03T14:30:00+00:00,3.6,03.11.2021 15:30:00
2021-11-04T16:00:00+00:00,3.3,04.11.2021 17:00:00
2021-11-04T19:30:00+00:00,6.7,04.11.2021 20:30:00
2021-11-05T14:30:00+00:00,2.1,05.11.2021 15:30:00
2021-11-05T17:30:00+00:00,6.3,05.11.2021 18:30:00
2021-11-06T05:30:00+00:00,9.7,06.11.2021 06:30:00
2021-11-06T16:30:00+00:00,16.9,06.11.2021 17:30:00
2021-11-07T01:00:00+00:00,26.9,07.11.2021 02:00:00
2021-11-07T11:00:00+00:00,12.5,07.11.2021 12:00:00
2021-11-08T08:00:00+00:00,15.4,08.11.2021 09:00:00
2021-11-08T16:00:00+00:00,4.6,08.11.2021 17:00:00
2021-11-09T02:00:00+00:00,18.5,09.11.2021 03:00:00
2021-11-09T11:00:00+00:00,18.6,09.11.2021 12:00:00
