timestamp,wasserstand,abfluss,methode,ausgegeben_an,meteolauf,gemessene_werten_bis,h_min,h_p25,h_p50,h_p75,h_max,q_min,q_p25,q_p50,q_p75,q_max
2026-06-06T17:00:00+00:00,245.35,745.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-06T18:00:00+00:00,245.34,742.0,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-06T20:00:00+00:00,245.33,734.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-07T00:00:00+00:00,245.31,718.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-07T05:00:00+00:00,245.3,710.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-07T10:00:00+00:00,245.29,707.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-07T11:00:00+00:00,245.29,706.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-07T19:00:00+00:00,245.28,696.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-27T19:00:00+00:00,245.28,696.9,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.28,245.28,245.28,245.28,245.28,696.9,696.9,696.9,696.9,696.9
2026-05-27T20:00:00+00:00,245.31,715.4,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.31,245.31,245.31,245.31,245.31,715.4,715.4,715.4,715.4,715.4
2026-05-27T22:00:00+00:00,245.24,669.5,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,669.5,669.5,669.5,669.5,669.5
2026-05-28T02:00:00+00:00,245.29,701.7,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.29,245.29,245.29,245.29,245.29,701.7,701.7,701.7,701.7,701.7
2026-05-28T03:00:00+00:00,245.27,691.2,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.27,245.27,245.27,245.27,245.27,691.2,691.2,691.2,691.2,691.2
2026-05-28T04:00:00+00:00,245.25,680.0,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,680.0,680.0,680.0,680.0,680.0
2026-05-28T05:00:00+00:00,245.21,648.3,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.21,245.21,245.21,245.21,245.21,648.3,648.3,648.3,648.3,648.3
2026-05-28T07:00:00+00:00,245.27,690.3,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.27,245.27,245.27,245.27,245.27,690.3,690.3,690.3,690.3,690.3
2026-05-28T08:00:00+00:00,245.25,676.2,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,676.2,676.2,676.2,676.2,676.2
2026-05-28T10:00:00+00:00,245.21,651.5,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.21,245.21,245.21,245.21,245.21,651.5,651.5,651.5,651.5,651.5
2026-05-28T12:00:00+00:00,245.23,661.6,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.23,245.23,245.23,245.23,245.23,661.6,661.6,661.6,661.6,661.6
2026-05-28T17:00:00+00:00,245.26,684.9,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.26,245.26,245.26,245.26,245.26,684.9,684.9,684.9,684.9,684.9
2026-05-28T18:00:00+00:00,245.25,675.9,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,675.9,675.9,675.9,675.9,675.9
2026-05-28T19:00:00+00:00,245.29,702.5,gemessen,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.29,245.29,245.29,245.29,245.29,702.5,702.5,702.5,702.5,702.5
2026-05-29T03:00:00+00:00,245.24,669.0,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,668.9,669.0,669.0,669.0,669.0
2026-05-29T05:00:00+00:00,245.24,668.8,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,668.5,668.8,668.8,668.8,668.8
2026-05-29T07:00:00+00:00,245.24,667.7,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,667.0,667.3,667.7,667.8,667.9
2026-05-29T08:00:00+00:00,245.24,670.6,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,669.8,670.1,670.6,670.8,671.0
2026-05-29T10:00:00+00:00,245.26,682.2,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.26,245.26,245.26,245.26,245.26,681.3,681.7,682.2,682.6,683.0
2026-05-29T15:00:00+00:00,245.26,681.2,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.26,245.26,245.26,680.1,680.5,681.1,681.8,682.1
2026-05-29T20:00:00+00:00,245.24,673.3,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.25,672.7,672.9,673.3,673.7,674.0
2026-05-29T21:00:00+00:00,245.24,672.0,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,671.4,671.7,671.8,672.5,672.7
2026-05-29T22:00:00+00:00,245.24,670.8,ICON-CH1-EPS,2026-05-28T20:34:00+00:00,2026-05-28T14:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,670.2,670.6,670.8,671.2,671.6
2026-05-28T22:00:00+00:00,245.28,694.5,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,678.8,678.8,678.9,678.9,678.9
2026-05-29T02:00:00+00:00,245.24,670.6,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,668.7,668.7,668.7,668.8,668.9
2026-05-29T04:00:00+00:00,245.24,668.8,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,669.5,669.6,669.6,669.7,669.8
2026-05-29T09:00:00+00:00,245.25,676.2,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,675.9,676.4,676.4,676.7,677.4
2026-05-29T10:00:00+00:00,245.26,681.9,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.26,245.26,245.26,245.26,245.26,680.9,681.4,681.6,681.8,682.6
2026-05-29T15:00:00+00:00,245.26,680.7,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.26,245.26,245.26,245.26,245.26,681.6,682.0,682.2,682.5,683.2
2026-05-29T16:00:00+00:00,245.25,678.6,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.26,679.8,680.2,680.3,680.5,681.3
2026-05-29T18:00:00+00:00,245.25,675.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.25,245.25,245.25,245.25,245.25,676.7,677.0,677.0,677.2,677.5
2026-05-29T22:00:00+00:00,245.24,670.3,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,671.6,671.8,671.9,672.1,672.5
2026-05-30T05:00:00+00:00,245.24,667.6,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,668.6,668.8,668.9,669.0,669.5
2026-05-30T06:00:00+00:00,245.24,667.3,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.24,245.24,245.24,245.24,245.24,668.2,668.4,668.6,668.7,669.1
2026-05-30T16:00:00+00:00,245.23,665.5,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.23,245.23,245.23,245.23,245.24,665.7,666.2,666.4,666.7,667.0
2026-05-30T17:00:00+00:00,245.23,664.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.23,245.23,245.23,245.23,245.23,664.5,664.9,665.1,665.3,665.7
2026-05-30T22:00:00+00:00,245.22,658.3,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.22,245.22,245.22,245.22,245.23,657.5,658.6,659.3,659.5,660.2
2026-05-31T01:00:00+00:00,245.21,650.5,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.21,245.21,245.21,245.21,245.21,649.3,650.5,651.5,651.9,653.0
2026-05-31T04:00:00+00:00,245.2,645.7,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.2,245.21,245.21,245.21,245.21,644.7,646.3,647.0,647.2,648.4
2026-05-31T08:00:00+00:00,245.2,639.6,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.2,245.2,245.2,245.2,245.2,639.5,640.7,641.2,641.8,642.2
2026-05-31T09:00:00+00:00,245.19,637.5,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.19,245.19,245.19,245.2,245.2,637.2,638.4,639.0,639.4,640.0
2026-05-31T20:00:00+00:00,245.19,633.0,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.18,245.19,245.19,245.19,245.19,630.6,632.5,633.3,634.9,639.1
2026-06-01T01:00:00+00:00,245.18,632.2,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.18,245.18,245.18,245.19,245.2,625.7,628.5,631.9,634.1,640.1
2026-06-01T04:00:00+00:00,245.18,631.2,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.17,245.18,245.19,245.2,245.21,625.0,628.3,633.8,641.5,652.5
2026-06-01T09:00:00+00:00,245.18,627.4,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.17,245.18,245.19,245.2,245.22,618.9,626.7,633.8,643.2,654.0
2026-06-01T11:00:00+00:00,245.18,626.9,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.21,245.22,617.3,625.9,633.3,646.5,659.6
2026-06-01T13:00:00+00:00,245.18,628.2,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.21,245.23,616.9,625.7,633.8,648.8,663.3
2026-06-01T14:00:00+00:00,245.18,628.9,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.21,245.23,616.6,625.8,634.5,649.9,664.5
2026-06-01T16:00:00+00:00,245.18,630.6,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.21,245.24,616.4,626.2,635.3,651.6,667.0
2026-06-01T18:00:00+00:00,245.18,631.5,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.21,245.26,616.2,626.0,635.5,652.7,683.2
2026-06-01T20:00:00+00:00,245.18,631.9,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.22,245.28,615.1,625.7,635.8,654.5,699.0
2026-06-01T22:00:00+00:00,245.19,633.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.22,245.3,614.5,625.5,635.9,657.1,711.1
2026-06-01T23:00:00+00:00,245.19,634.0,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.22,245.31,614.4,625.5,636.7,657.0,715.8
2026-06-02T01:00:00+00:00,245.19,636.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.22,245.32,615.2,626.1,638.2,655.0,722.8
2026-06-02T02:00:00+00:00,245.19,637.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.19,245.22,245.32,615.7,626.5,638.8,654.2,725.3
2026-06-02T06:00:00+00:00,245.2,642.8,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.16,245.18,245.2,245.22,245.33,618.2,629.1,641.3,656.6,733.4
2026-06-02T07:00:00+00:00,245.2,644.8,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.17,245.18,245.2,245.22,245.34,619.2,630.1,643.2,658.4,735.6
2026-06-02T12:00:00+00:00,245.23,661.1,ICON-CH2-EPS,2026-05-28T20:34:00+00:00,2026-05-28T11:26:00+00:00,2026-05-28T19:26:00+00:00,245.18,245.2,245.22,245.24,245.35,628.8,639.9,657.8,670.8,746.7
2026-05-29T00:00:00+00:00,245.26,683.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T06:00:00+00:00,245.24,667.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T07:00:00+00:00,245.24,667.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T08:00:00+00:00,245.24,670.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T11:00:00+00:00,245.26,685.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T12:00:00+00:00,245.26,685.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T20:00:00+00:00,245.24,673.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T22:00:00+00:00,245.24,671.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-29T23:00:00+00:00,245.24,670.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T00:00:00+00:00,245.24,669.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T01:00:00+00:00,245.24,669.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T05:00:00+00:00,245.24,668.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T12:00:00+00:00,245.24,673.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T14:00:00+00:00,245.24,669.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T20:00:00+00:00,245.23,660.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T21:00:00+00:00,245.22,659.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-30T23:00:00+00:00,245.22,657.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T01:00:00+00:00,245.22,654.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T06:00:00+00:00,245.2,646.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T07:00:00+00:00,245.2,644.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T08:00:00+00:00,245.2,641.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T14:00:00+00:00,245.19,635.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T15:00:00+00:00,245.19,635.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T17:00:00+00:00,245.19,634.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T20:00:00+00:00,245.18,630.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T21:00:00+00:00,245.18,628.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-05-31T22:00:00+00:00,245.18,627.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-01T11:00:00+00:00,245.18,630.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-01T14:00:00+00:00,245.18,630.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-01T15:00:00+00:00,245.18,630.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-01T16:00:00+00:00,245.18,630.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T03:00:00+00:00,245.17,619.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T05:00:00+00:00,245.17,619.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T06:00:00+00:00,245.17,619.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T08:00:00+00:00,245.17,621.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T10:00:00+00:00,245.18,627.0,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T13:00:00+00:00,245.18,627.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T17:00:00+00:00,245.18,625.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T21:00:00+00:00,245.17,623.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-02T22:00:00+00:00,245.17,623.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T05:00:00+00:00,245.18,628.0,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T06:00:00+00:00,245.18,631.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T08:00:00+00:00,245.19,638.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T09:00:00+00:00,245.2,642.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T10:00:00+00:00,245.2,645.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T11:00:00+00:00,245.21,646.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-03T16:00:00+00:00,245.21,646.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T01:00:00+00:00,245.2,642.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T02:00:00+00:00,245.2,641.4,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T03:00:00+00:00,245.2,641.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T06:00:00+00:00,245.2,640.8,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T12:00:00+00:00,245.21,647.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T13:00:00+00:00,245.21,647.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T17:00:00+00:00,245.21,646.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T19:00:00+00:00,245.2,646.1,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-04T23:00:00+00:00,245.21,647.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T02:00:00+00:00,245.21,652.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T10:00:00+00:00,245.26,682.7,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T12:00:00+00:00,245.27,688.3,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T13:00:00+00:00,245.27,689.6,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T15:00:00+00:00,245.27,691.5,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T17:00:00+00:00,245.27,693.0,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-05T21:00:00+00:00,245.28,696.9,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-06T01:00:00+00:00,245.35,743.0,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
2026-06-06T02:00:00+00:00,245.35,746.2,IFS,2026-05-28T20:34:00+00:00,2026-05-27T23:26:00+00:00,2026-05-28T19:26:00+00:00,,,,,,,,,,
